Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPL037C,8.65991,0,1,0,71,171,3661,197,0.910243902,0.29338843,0.264925373,0.044624217,0.955375783
YGR222W,8.65984,0,1,0,71,172,3660,197,0.91,0.29218107,0.264925373,0.044885177,0.955114823
YCL001W,8.6519,0,1,0,71,173,3659,197,0.909756098,0.290983607,0.264925373,0.045146138,0.954853862
YMR002W,8.61451,1,0,0,72,173,3659,196,0.91,0.293877551,0.268656716,0.045146138,0.954853862
YIR021W,8.58635,1,0,0,73,173,3659,195,0.910243902,0.296747967,0.27238806,0.045146138,0.954853862
YER042W,8.57864,0,1,0,73,174,3658,195,0.91,0.295546559,0.27238806,0.045407098,0.954592902
YPL090C,8.55752,0,1,0,73,175,3657,195,0.909756098,0.294354839,0.27238806,0.045668058,0.954331942
YDR066C,8.55183,0,1,0,73,176,3656,195,0.909512195,0.293172691,0.27238806,0.045929019,0.954070981
YML078W,8.5488,0,1,0,73,177,3655,195,0.909268293,0.292,0.27238806,0.046189979,0.953810021
YBL001C,8.54612,0,0,1,73,177,3655,195,0.909268293,0.292,0.27238806,0.046189979,0.953810021
YKL006C-A,8.54435,0,1,0,73,178,3654,195,0.90902439,0.290836653,0.27238806,0.046450939,0.953549061
YDR404C,8.52844,0,1,0,73,179,3653,195,0.908780488,0.28968254,0.27238806,0.0467119,0.9532881
YPL271W,8.49744,0,1,0,73,180,3652,195,0.908536585,0.288537549,0.27238806,0.04697286,0.95302714
YER087W,8.49423,0,1,0,73,181,3651,195,0.908292683,0.287401575,0.27238806,0.04723382,0.95276618
YOL127W,8.44292,0,1,0,73,182,3650,195,0.90804878,0.28627451,0.27238806,0.047494781,0.952505219
YJL112W,8.4263,1,0,0,74,182,3650,194,0.908292683,0.2890625,0.276119403,0.047494781,0.952505219
YDL018C,8.42555,0,1,0,74,183,3649,194,0.90804878,0.287937743,0.276119403,0.047755741,0.952244259
YGR207C,8.41988,0,1,0,74,184,3648,194,0.907804878,0.286821705,0.276119403,0.048016701,0.951983299
YGL048C,8.40168,0,1,0,74,185,3647,194,0.907560976,0.285714286,0.276119403,0.048277662,0.951722338
YFR052W,8.38764,0,1,0,74,186,3646,194,0.907317073,0.284615385,0.276119403,0.048538622,0.951461378
YER010C,8.36895,0,1,0,74,187,3645,194,0.907073171,0.283524904,0.276119403,0.048799582,0.951200418
YML012W,8.3607,0,1,0,74,188,3644,194,0.906829268,0.282442748,0.276119403,0.049060543,0.950939457
YCR024C,8.33283,0,1,0,74,189,3643,194,0.906585366,0.281368821,0.276119403,0.049321503,0.950678497
YHR121W,8.30267,0,0,1,74,189,3643,194,0.906585366,0.281368821,0.276119403,0.049321503,0.950678497
YGL200C,8.30178,0,1,0,74,190,3642,194,0.906341463,0.28030303,0.276119403,0.049582463,0.950417537
YDL008W,8.29243,0,1,0,74,191,3641,194,0.906097561,0.279245283,0.276119403,0.049843424,0.950156576
YDL136W,8.26768,0,1,0,74,192,3640,194,0.905853659,0.278195489,0.276119403,0.050104384,0.949895616
YKL122C,8.25806,0,0,1,74,192,3640,194,0.905853659,0.278195489,0.276119403,0.050104384,0.949895616
YLR259C,8.2547,1,0,0,75,192,3640,193,0.906097561,0.280898876,0.279850746,0.050104384,0.949895616
YGR106C,8.25217,0,1,0,75,193,3639,193,0.905853659,0.279850746,0.279850746,0.050365344,0.949634656
YNL259C,8.25051,0,1,0,75,194,3638,193,0.905609756,0.278810409,0.279850746,0.050626305,0.949373695
YNR009W,8.24341,0,1,0,75,195,3637,193,0.905365854,0.277777778,0.279850746,0.050887265,0.949112735
YGR253C,8.24021,0,1,0,75,196,3636,193,0.905121951,0.276752768,0.279850746,0.051148225,0.948851775
YOR259C,8.21977,0,1,0,75,197,3635,193,0.904878049,0.275735294,0.279850746,0.051409186,0.948590814
YGR235C,8.21843,1,0,0,76,197,3635,192,0.905121951,0.278388278,0.28358209,0.051409186,0.948590814
YGL232W,8.21216,0,1,0,76,198,3634,192,0.904878049,0.277372263,0.28358209,0.051670146,0.948329854
YPR103W,8.21025,0,1,0,76,199,3633,192,0.904634146,0.276363636,0.28358209,0.051931106,0.948068894
YPR109W,8.198,0,1,0,76,200,3632,192,0.904390244,0.275362319,0.28358209,0.052192067,0.947807933
YIL134W,8.19066,0,1,0,76,201,3631,192,0.904146341,0.274368231,0.28358209,0.052453027,0.947546973
YKL192C,8.18008,0,1,0,76,202,3630,192,0.903902439,0.273381295,0.28358209,0.052713987,0.947286013
YBR003W,8.17417,0,1,0,76,203,3629,192,0.903658537,0.272401434,0.28358209,0.052974948,0.947025052
YPR132W,8.16501,0,1,0,76,204,3628,192,0.903414634,0.271428571,0.28358209,0.053235908,0.946764092
YLR229C,8.13771,0,1,0,76,205,3627,192,0.903170732,0.270462633,0.28358209,0.053496868,0.946503132
YOR297C,8.13494,1,0,0,77,205,3627,191,0.903414634,0.273049645,0.287313433,0.053496868,0.946503132
YML001W,8.11019,0,1,0,77,206,3626,191,0.903170732,0.272084806,0.287313433,0.053757829,0.946242171
YGR148C,8.05942,0,1,0,77,207,3625,191,0.902926829,0.271126761,0.287313433,0.054018789,0.945981211
YHR181W,8.04731,0,1,0,77,208,3624,191,0.902682927,0.270175439,0.287313433,0.054279749,0.945720251
YCR027C,7.99432,0,1,0,77,209,3623,191,0.902439024,0.269230769,0.287313433,0.05454071,0.94545929
YKL180W,7.9813,0,1,0,77,210,3622,191,0.902195122,0.268292683,0.287313433,0.05480167,0.94519833
YOR280C,7.97547,0,0,1,77,210,3622,191,0.902195122,0.268292683,0.287313433,0.05480167,0.94519833
YHR109W,7.97386,0,1,0,77,211,3621,191,0.90195122,0.267361111,0.287313433,0.05506263,0.94493737
YMR003W,7.97117,0,1,0,77,212,3620,191,0.901707317,0.266435986,0.287313433,0.055323591,0.944676409
YLL050C,7.9158,0,1,0,77,213,3619,191,0.901463415,0.265517241,0.287313433,0.055584551,0.944415449
YDR378C,7.90906,0,1,0,77,214,3618,191,0.901219512,0.264604811,0.287313433,0.055845511,0.944154489
YOR167C,7.90223,0,1,0,77,215,3617,191,0.90097561,0.26369863,0.287313433,0.056106472,0.943893528
YDL235C,7.89693,0,1,0,77,216,3616,191,0.900731707,0.262798635,0.287313433,0.056367432,0.943632568
YGL054C,7.89544,0,1,0,77,217,3615,191,0.900487805,0.261904762,0.287313433,0.056628392,0.943371608
YJL143W,7.87881,1,0,0,78,217,3615,190,0.900731707,0.26440678,0.291044776,0.056628392,0.943371608
YLL009C,7.87601,1,0,0,79,217,3615,189,0.90097561,0.266891892,0.294776119,0.056628392,0.943371608
YBR009C,7.8649,0,1,0,79,218,3614,189,0.900731707,0.265993266,0.294776119,0.056889353,0.943110647
YLR408C,7.85667,0,1,0,79,219,3613,189,0.900487805,0.265100671,0.294776119,0.057150313,0.942849687
YPL210C,7.84814,0,1,0,79,220,3612,189,0.900243902,0.264214047,0.294776119,0.057411273,0.942588727
YKL016C,7.83151,0,1,0,79,221,3611,189,0.9,0.263333333,0.294776119,0.057672234,0.942327766
YJR100C,7.82472,1,0,0,80,221,3611,188,0.900243902,0.265780731,0.298507463,0.057672234,0.942327766
YAL039C,7.81149,0,1,0,80,222,3610,188,0.9,0.264900662,0.298507463,0.057933194,0.942066806
YDR061W,7.79528,0,0,1,80,222,3610,188,0.9,0.264900662,0.298507463,0.057933194,0.942066806
YGR075C,7.79083,0,1,0,80,223,3609,188,0.899756098,0.264026403,0.298507463,0.058194154,0.941805846
YJR144W,7.7871,1,0,0,81,223,3609,187,0.9,0.266447368,0.302238806,0.058194154,0.941805846
YML079W,7.77732,0,0,1,81,223,3609,187,0.9,0.266447368,0.302238806,0.058194154,0.941805846
YKL190W,7.7508,0,1,0,81,224,3608,187,0.899756098,0.26557377,0.302238806,0.058455115,0.941544885
YDL004W,7.70931,0,1,0,81,225,3607,187,0.899512195,0.264705882,0.302238806,0.058716075,0.941283925
YNL181W,7.70343,0,1,0,81,226,3606,187,0.899268293,0.263843648,0.302238806,0.058977035,0.941022965
YML087C,7.69555,0,1,0,81,227,3605,187,0.89902439,0.262987013,0.302238806,0.059237996,0.940762004
YMR293C,7.69341,0,1,0,81,228,3604,187,0.898780488,0.262135922,0.302238806,0.059498956,0.940501044
YDL061C,7.67281,0,1,0,81,229,3603,187,0.898536585,0.261290323,0.302238806,0.059759916,0.940240084
YPL260W,7.66536,0,0,1,81,229,3603,187,0.898536585,0.261290323,0.302238806,0.059759916,0.940240084
YDL135C,7.66484,0,1,0,81,230,3602,187,0.898292683,0.260450161,0.302238806,0.060020877,0.939979123
YOR293W,7.64786,0,1,0,81,231,3601,187,0.89804878,0.259615385,0.302238806,0.060281837,0.939718163
YMR244C-A,7.62689,1,0,0,82,231,3601,186,0.898292683,0.261980831,0.305970149,0.060281837,0.939718163
YGR101W,7.62442,1,0,0,83,231,3601,185,0.898536585,0.26433121,0.309701493,0.060281837,0.939718163
YOR369C,7.61925,0,1,0,83,232,3600,185,0.898292683,0.263492063,0.309701493,0.060542797,0.939457203
YJL124C,7.61797,0,1,0,83,233,3599,185,0.89804878,0.262658228,0.309701493,0.060803758,0.939196242
YKR016W,7.59678,1,0,0,84,233,3599,184,0.898292683,0.264984227,0.313432836,0.060803758,0.939196242
YGL070C,7.5756,0,1,0,84,234,3598,184,0.89804878,0.264150943,0.313432836,0.061064718,0.938935282
YGR028W,7.56578,1,0,0,85,234,3598,183,0.898292683,0.26645768,0.317164179,0.061064718,0.938935282
YBR096W,7.55201,0,1,0,85,235,3597,183,0.89804878,0.265625,0.317164179,0.061325678,0.938674322
YKL214C,7.5449,0,1,0,85,236,3596,183,0.897804878,0.264797508,0.317164179,0.061586639,0.938413361
YPL178W,7.53924,0,1,0,85,237,3595,183,0.897560976,0.263975155,0.317164179,0.061847599,0.938152401
YER048C,7.53713,0,1,0,85,238,3594,183,0.897317073,0.263157895,0.317164179,0.062108559,0.937891441
YIL016W,7.53413,0,1,0,85,239,3593,183,0.897073171,0.262345679,0.317164179,0.06236952,0.93763048
YOR357C,7.53221,0,1,0,85,240,3592,183,0.896829268,0.261538462,0.317164179,0.06263048,0.93736952
YPL050C,7.51119,0,1,0,85,241,3591,183,0.896585366,0.260736196,0.317164179,0.062891441,0.937108559
YDR226W,7.50858,0,1,0,85,242,3590,183,0.896341463,0.259938838,0.317164179,0.063152401,0.936847599
YMR089C,7.49809,0,1,0,85,243,3589,183,0.896097561,0.259146341,0.317164179,0.063413361,0.936586639
YBR091C,7.49107,1,0,0,86,243,3589,182,0.896341463,0.261398176,0.320895522,0.063413361,0.936586639
YOR021C,7.46072,0,1,0,86,244,3588,182,0.896097561,0.260606061,0.320895522,0.063674322,0.936325678
YLR199C,7.4263,0,0,1,86,244,3588,182,0.896097561,0.260606061,0.320895522,0.063674322,0.936325678
YLR262C,7.4251,0,1,0,86,245,3587,182,0.895853659,0.259818731,0.320895522,0.063935282,0.936064718
YMR130W,7.41837,0,0,1,86,245,3587,182,0.895853659,0.259818731,0.320895522,0.063935282,0.936064718
YOL071W,7.41584,1,0,0,87,245,3587,181,0.896097561,0.262048193,0.324626866,0.063935282,0.936064718
YKL067W,7.40774,0,1,0,87,246,3586,181,0.895853659,0.261261261,0.324626866,0.064196242,0.935803758
YPR073C,7.38981,0,1,0,87,247,3585,181,0.895609756,0.260479042,0.324626866,0.064457203,0.935542797
YNL067W,7.38006,0,1,0,87,248,3584,181,0.895365854,0.259701493,0.324626866,0.064718163,0.935281837
YER019C-A,7.37283,0,1,0,87,249,3583,181,0.895121951,0.258928571,0.324626866,0.064979123,0.935020877
YBR162W-A,7.35895,0,1,0,87,250,3582,181,0.894878049,0.258160237,0.324626866,0.065240084,0.934759916
YFR007W,7.34694,0,1,0,87,251,3581,181,0.894634146,0.25739645,0.324626866,0.065501044,0.934498956
YJR048W,7.34675,0,1,0,87,252,3580,181,0.894390244,0.256637168,0.324626866,0.065762004,0.934237996
YOR159C,7.32262,0,1,0,87,253,3579,181,0.894146341,0.255882353,0.324626866,0.066022965,0.933977035
YOR164C,7.29729,0,0,1,87,253,3579,181,0.894146341,0.255882353,0.324626866,0.066022965,0.933977035
YGR150C,7.25886,1,0,0,88,253,3579,180,0.894390244,0.258064516,0.328358209,0.066022965,0.933977035
YJR076C,7.24776,0,1,0,88,254,3578,180,0.894146341,0.257309942,0.328358209,0.066283925,0.933716075
YLR367W,7.23489,0,1,0,88,255,3577,180,0.893902439,0.256559767,0.328358209,0.066544885,0.933455115
YLR388W,7.22252,0,1,0,88,256,3576,180,0.893658537,0.255813953,0.328358209,0.066805846,0.933194154
YMR072W,7.22183,1,0,0,89,256,3576,179,0.893902439,0.257971014,0.332089552,0.066805846,0.933194154
YDR268W,7.21822,0,1,0,89,257,3575,179,0.893658537,0.257225434,0.332089552,0.067066806,0.932933194
YNR033W,7.20774,0,0,1,89,257,3575,179,0.893658537,0.257225434,0.332089552,0.067066806,0.932933194
YPR011C,7.20136,0,1,0,89,258,3574,179,0.893414634,0.25648415,0.332089552,0.067327766,0.932672234
YOR125C,7.19801,0,1,0,89,259,3573,179,0.893170732,0.255747126,0.332089552,0.067588727,0.932411273
YLR254C,7.19301,0,0,1,89,259,3573,179,0.893170732,0.255747126,0.332089552,0.067588727,0.932411273
YDR308C,7.19107,0,1,0,89,260,3572,179,0.892926829,0.255014327,0.332089552,0.067849687,0.932150313
YOR189W,7.17762,0,1,0,89,261,3571,179,0.892682927,0.254285714,0.332089552,0.068110647,0.931889353
YDR063W,7.17278,0,1,0,89,262,3570,179,0.892439024,0.253561254,0.332089552,0.068371608,0.931628392
YOL053W,7.17146,0,1,0,89,263,3569,179,0.892195122,0.252840909,0.332089552,0.068632568,0.931367432
YNL010W,7.16532,0,1,0,89,264,3568,179,0.89195122,0.252124646,0.332089552,0.068893528,0.931106472
YHR051W,7.14147,0,1,0,89,265,3567,179,0.891707317,0.251412429,0.332089552,0.069154489,0.930845511
YJR094W-A,7.13508,0,1,0,89,266,3566,179,0.891463415,0.250704225,0.332089552,0.069415449,0.930584551
YOR096W,7.13334,0,1,0,89,267,3565,179,0.891219512,0.25,0.332089552,0.069676409,0.930323591
YER094C,7.11609,0,1,0,89,268,3564,179,0.89097561,0.24929972,0.332089552,0.06993737,0.93006263
YJL190C,7.11595,0,1,0,89,269,3563,179,0.890731707,0.248603352,0.332089552,0.07019833,0.92980167
YPR028W,7.09895,0,1,0,89,270,3562,179,0.890487805,0.247910864,0.332089552,0.07045929,0.92954071
YBL022C,7.09178,1,0,0,90,270,3562,178,0.890731707,0.25,0.335820896,0.07045929,0.92954071
YOR211C,7.0701,1,0,0,91,270,3562,177,0.89097561,0.252077562,0.339552239,0.07045929,0.92954071
YPR082C,7.03515,0,1,0,91,271,3561,177,0.890731707,0.251381215,0.339552239,0.070720251,0.929279749
YEL039C,6.99454,0,1,0,91,272,3560,177,0.890487805,0.250688705,0.339552239,0.070981211,0.929018789
YHR012W,6.98921,0,1,0,91,273,3559,177,0.890243902,0.25,0.339552239,0.071242171,0.928757829
YML024W,6.98863,0,1,0,91,274,3558,177,0.89,0.249315068,0.339552239,0.071503132,0.928496868
YLR364W,6.98346,0,1,0,91,275,3557,177,0.889756098,0.24863388,0.339552239,0.071764092,0.928235908
YLR154C,6.98231,0,1,0,91,276,3556,177,0.889512195,0.247956403,0.339552239,0.072025052,0.927974948
YKL167C,6.95974,0,1,0,91,277,3555,177,0.889268293,0.247282609,0.339552239,0.072286013,0.927713987
YBR194W,6.95779,0,0,1,91,277,3555,177,0.889268293,0.247282609,0.339552239,0.072286013,0.927713987
YBL041W,6.9548,0,1,0,91,278,3554,177,0.88902439,0.246612466,0.339552239,0.072546973,0.927453027
YNL244C,6.94904,0,1,0,91,279,3553,177,0.888780488,0.245945946,0.339552239,0.072807933,0.927192067
YGR030C,6.94876,0,1,0,91,280,3552,177,0.888536585,0.245283019,0.339552239,0.073068894,0.926931106
YHR060W,6.94777,0,1,0,91,281,3551,177,0.888292683,0.244623656,0.339552239,0.073329854,0.926670146
YIL051C,6.93403,0,1,0,91,282,3550,177,0.88804878,0.243967828,0.339552239,0.073590814,0.926409186
YBL036C,6.93296,0,0,1,91,282,3550,177,0.88804878,0.243967828,0.339552239,0.073590814,0.926409186
YKR074W,6.92533,0,0,1,91,282,3550,177,0.88804878,0.243967828,0.339552239,0.073590814,0.926409186
YBR029C,6.89856,0,1,0,91,283,3549,177,0.887804878,0.243315508,0.339552239,0.073851775,0.926148225
YDR397C,6.88868,0,1,0,91,284,3548,177,0.887560976,0.242666667,0.339552239,0.074112735,0.925887265
YHR001W-A,6.88523,0,1,0,91,285,3547,177,0.887317073,0.242021277,0.339552239,0.074373695,0.925626305
YPR069C,6.87562,0,0,1,91,285,3547,177,0.887317073,0.242021277,0.339552239,0.074373695,0.925626305
YDR002W,6.87049,0,1,0,91,286,3546,177,0.887073171,0.24137931,0.339552239,0.074634656,0.925365344
YGR024C,6.86345,0,1,0,91,287,3545,177,0.886829268,0.240740741,0.339552239,0.074895616,0.925104384
YJR118C,6.86264,1,0,0,92,287,3545,176,0.887073171,0.242744063,0.343283582,0.074895616,0.925104384
YJR057W,6.85742,0,1,0,92,288,3544,176,0.886829268,0.242105263,0.343283582,0.075156576,0.924843424
YER007C-A,6.85037,0,1,0,92,289,3543,176,0.886585366,0.241469816,0.343283582,0.075417537,0.924582463
YAL007C,6.83544,0,1,0,92,290,3542,176,0.886341463,0.240837696,0.343283582,0.075678497,0.924321503
YDR071C,6.82858,0,1,0,92,291,3541,176,0.886097561,0.240208877,0.343283582,0.075939457,0.924060543
YJR024C,6.82736,0,1,0,92,292,3540,176,0.885853659,0.239583333,0.343283582,0.076200418,0.923799582
YPL211W,6.82137,0,1,0,92,293,3539,176,0.885609756,0.238961039,0.343283582,0.076461378,0.923538622
YDR373W,6.81528,0,1,0,92,294,3538,176,0.885365854,0.238341969,0.343283582,0.076722338,0.923277662
YGL187C,6.80477,0,1,0,92,295,3537,176,0.885121951,0.237726098,0.343283582,0.076983299,0.923016701
YLR065C,6.80467,0,1,0,92,296,3536,176,0.884878049,0.237113402,0.343283582,0.077244259,0.922755741
YMR256C,6.79629,0,1,0,92,297,3535,176,0.884634146,0.236503856,0.343283582,0.077505219,0.922494781
YPR124W,6.77011,0,1,0,92,298,3534,176,0.884390244,0.235897436,0.343283582,0.07776618,0.92223382
YDR447C,6.75553,0,1,0,92,299,3533,176,0.884146341,0.235294118,0.343283582,0.07802714,0.92197286
YIL052C,6.75024,0,1,0,92,300,3532,176,0.883902439,0.234693878,0.343283582,0.0782881,0.9217119
YMR233W,6.74989,0,1,0,92,301,3531,176,0.883658537,0.234096692,0.343283582,0.078549061,0.921450939
YKL069W,6.74599,0,1,0,92,302,3530,176,0.883414634,0.233502538,0.343283582,0.078810021,0.921189979
YKR007W,6.73449,0,1,0,92,303,3529,176,0.883170732,0.232911392,0.343283582,0.079070981,0.920929019
YBR154C,6.73038,0,1,0,92,304,3528,176,0.882926829,0.232323232,0.343283582,0.079331942,0.920668058
YDR418W,6.72078,0,1,0,92,305,3527,176,0.882682927,0.231738035,0.343283582,0.079592902,0.920407098
YOR103C,6.71964,0,1,0,92,306,3526,176,0.882439024,0.231155779,0.343283582,0.079853862,0.920146138
YCR043C,6.70958,0,1,0,92,307,3525,176,0.882195122,0.230576441,0.343283582,0.080114823,0.919885177
YJL177W,6.6856,0,1,0,92,308,3524,176,0.88195122,0.23,0.343283582,0.080375783,0.919624217
YPL218W,6.66447,1,0,0,93,308,3524,175,0.882195122,0.2319202,0.347014925,0.080375783,0.919624217
YMR194W,6.64243,0,1,0,93,309,3523,175,0.88195122,0.231343284,0.347014925,0.080636743,0.919363257
YLR292C,6.63411,0,1,0,93,310,3522,175,0.881707317,0.230769231,0.347014925,0.080897704,0.919102296
YOR052C,6.62674,0,0,1,93,310,3522,175,0.881707317,0.230769231,0.347014925,0.080897704,0.919102296
YDR515W,6.59475,0,1,0,93,311,3521,175,0.881463415,0.23019802,0.347014925,0.081158664,0.918841336
YGR174C,6.5876,1,0,0,94,311,3521,174,0.881707317,0.232098765,0.350746269,0.081158664,0.918841336
YGR085C,6.56086,0,1,0,94,312,3520,174,0.881463415,0.231527094,0.350746269,0.081419624,0.918580376
YDR428C,6.55931,0,0,1,94,312,3520,174,0.881463415,0.231527094,0.350746269,0.081419624,0.918580376
YNL302C,6.53916,0,1,0,94,313,3519,174,0.881219512,0.230958231,0.350746269,0.081680585,0.918319415
YLR167W,6.52964,0,1,0,94,314,3518,174,0.88097561,0.230392157,0.350746269,0.081941545,0.918058455
YDR302W,6.5229,0,1,0,94,315,3517,174,0.880731707,0.229828851,0.350746269,0.082202505,0.917797495
YKL150W,6.51846,0,1,0,94,316,3516,174,0.880487805,0.229268293,0.350746269,0.082463466,0.917536534
YAL008W,6.50109,1,0,0,95,316,3516,173,0.880731707,0.231143552,0.354477612,0.082463466,0.917536534
YJL136C,6.49891,0,1,0,95,317,3515,173,0.880487805,0.230582524,0.354477612,0.082724426,0.917275574
YLR066W,6.49515,0,1,0,95,318,3514,173,0.880243902,0.230024213,0.354477612,0.082985386,0.917014614
YOR327C,6.49391,0,1,0,95,319,3513,173,0.88,0.229468599,0.354477612,0.083246347,0.916753653
YBR179C,6.4873,1,0,0,96,319,3513,172,0.880243902,0.231325301,0.358208955,0.083246347,0.916753653
YOL120C,6.47438,0,1,0,96,320,3512,172,0.88,0.230769231,0.358208955,0.083507307,0.916492693
YDL045C,6.4702,0,1,0,96,321,3511,172,0.879756098,0.230215827,0.358208955,0.083768267,0.916231733
YER131W,6.46215,0,1,0,96,322,3510,172,0.879512195,0.229665072,0.358208955,0.084029228,0.915970772
YDR430C,6.44395,0,1,0,96,323,3509,172,0.879268293,0.229116945,0.358208955,0.084290188,0.915709812
YAL033W,6.42792,0,1,0,96,324,3508,172,0.87902439,0.228571429,0.358208955,0.084551148,0.915448852
YFL046W,6.42742,1,0,0,97,324,3508,171,0.879268293,0.2304038,0.361940299,0.084551148,0.915448852
YDR196C,6.42355,0,1,0,97,325,3507,171,0.87902439,0.22985782,0.361940299,0.084812109,0.915187891
YGL002W,6.42201,0,1,0,97,326,3506,171,0.878780488,0.229314421,0.361940299,0.085073069,0.914926931
YOR253W,6.40962,0,0,1,97,326,3506,171,0.878780488,0.229314421,0.361940299,0.085073069,0.914926931
YBL021C,6.39685,0,1,0,97,327,3505,171,0.878536585,0.228773585,0.361940299,0.085334029,0.914665971
YDR298C,6.39621,0,1,0,97,328,3504,171,0.878292683,0.228235294,0.361940299,0.08559499,0.91440501
YBR039W,6.38543,0,1,0,97,329,3503,171,0.87804878,0.227699531,0.361940299,0.08585595,0.91414405
YDR471W,6.371,0,1,0,97,330,3502,171,0.877804878,0.227166276,0.361940299,0.08611691,0.91388309
YLR021W,6.36352,0,1,0,97,331,3501,171,0.877560976,0.226635514,0.361940299,0.086377871,0.913622129
YGL079W,6.35286,0,1,0,97,332,3500,171,0.877317073,0.226107226,0.361940299,0.086638831,0.913361169
YBR022W,6.34619,0,1,0,97,333,3499,171,0.877073171,0.225581395,0.361940299,0.086899791,0.913100209
YML026C,6.3443,0,1,0,97,334,3498,171,0.876829268,0.225058005,0.361940299,0.087160752,0.912839248
YFR049W,6.33947,0,1,0,97,335,3497,171,0.876585366,0.224537037,0.361940299,0.087421712,0.912578288
YOL102C,6.33605,0,1,0,97,336,3496,171,0.876341463,0.224018476,0.361940299,0.087682672,0.912317328
YCR082W,6.33189,0,0,1,97,336,3496,171,0.876341463,0.224018476,0.361940299,0.087682672,0.912317328
YDR424C,6.33151,0,1,0,97,337,3495,171,0.876097561,0.223502304,0.361940299,0.087943633,0.912056367
YMR242C,6.33127,0,1,0,97,338,3494,171,0.875853659,0.222988506,0.361940299,0.088204593,0.911795407
YLR344W,6.32969,0,1,0,97,339,3493,171,0.875609756,0.222477064,0.361940299,0.088465553,0.911534447
YNR024W,6.31519,0,1,0,97,340,3492,171,0.875365854,0.221967963,0.361940299,0.088726514,0.911273486
YDR047W,6.31165,0,1,0,97,341,3491,171,0.875121951,0.221461187,0.361940299,0.088987474,0.911012526
YGL031C,6.28874,0,1,0,97,342,3490,171,0.874878049,0.22095672,0.361940299,0.089248434,0.910751566
