Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YER153C,0.77949,1,0,0,83,158,4652,208,0.928249363,0.34439834,0.285223368,0.032848233,0.967151767
YOR281C,0.778414,0,1,0,83,159,4651,208,0.928053323,0.342975207,0.285223368,0.033056133,0.966943867
YMR275C,0.778414,1,0,0,84,159,4651,207,0.928249363,0.345679012,0.288659794,0.033056133,0.966943867
YOR187W,0.77027,0,1,0,84,160,4650,207,0.928053323,0.344262295,0.288659794,0.033264033,0.966735967
YPL252C,0.77027,0,1,0,84,161,4649,207,0.927857283,0.342857143,0.288659794,0.033471933,0.966528067
YML061C,0.766833,1,0,0,85,161,4649,206,0.928053323,0.345528455,0.29209622,0.033471933,0.966528067
YGL226C-A,0.766833,0,1,0,85,162,4648,206,0.927857283,0.344129555,0.29209622,0.033679834,0.966320166
YNL233W,0.764631,0,1,0,85,163,4647,206,0.927661243,0.342741935,0.29209622,0.033887734,0.966112266
YOR142W,0.761174,0,1,0,85,164,4646,206,0.927465203,0.341365462,0.29209622,0.034095634,0.965904366
YDR415C,0.755466,0,1,0,85,165,4645,206,0.927269163,0.34,0.29209622,0.034303534,0.965696466
YMR224C,0.752199,0,1,0,85,166,4644,206,0.927073123,0.338645418,0.29209622,0.034511435,0.965488565
YDR041W,0.752199,0,1,0,85,167,4643,206,0.926877083,0.337301587,0.29209622,0.034719335,0.965280665
YDR148C,0.752199,0,1,0,85,168,4642,206,0.926681043,0.335968379,0.29209622,0.034927235,0.965072765
YPL061W,0.744307,0,1,0,85,169,4641,206,0.926485003,0.334645669,0.29209622,0.035135135,0.964864865
YML007W,0.744307,0,1,0,85,170,4640,206,0.926288963,0.333333333,0.29209622,0.035343035,0.964656965
YEL071W,0.744307,0,1,0,85,171,4639,206,0.926092923,0.33203125,0.29209622,0.035550936,0.964449064
YOR271C,0.743343,0,1,0,85,172,4638,206,0.925896883,0.3307393,0.29209622,0.035758836,0.964241164
YKR085C,0.741892,0,1,0,85,173,4637,206,0.925700843,0.329457364,0.29209622,0.035966736,0.964033264
YBL057C,0.737837,0,1,0,85,174,4636,206,0.925504803,0.328185328,0.29209622,0.036174636,0.963825364
YKR042W,0.737837,1,0,0,86,174,4636,205,0.925700843,0.330769231,0.295532646,0.036174636,0.963825364
YPL013C,0.734604,0,1,0,86,175,4635,205,0.925504803,0.329501916,0.295532646,0.036382536,0.963617464
YLR262C-A,0.733351,0,1,0,86,176,4634,205,0.925308763,0.328244275,0.295532646,0.036590437,0.963409563
YBL043W,0.733351,0,0,1,86,176,4634,205,0.925308763,0.328244275,0.295532646,0.036590437,0.963409563
YBR171W,0.73201,0,1,0,86,177,4633,205,0.925112723,0.326996198,0.295532646,0.036798337,0.963201663
YFR019W,0.731145,0,1,0,86,178,4632,205,0.924916683,0.325757576,0.295532646,0.037006237,0.962993763
YDR493W,0.727129,1,0,0,87,178,4632,204,0.925112723,0.328301887,0.298969072,0.037006237,0.962993763
YJL095W,0.726914,0,1,0,87,179,4631,204,0.924916683,0.327067669,0.298969072,0.037214137,0.962785863
YGR215W,0.72598,0,1,0,87,180,4630,204,0.924720643,0.325842697,0.298969072,0.037422037,0.962577963
YPL265W,0.72598,0,1,0,87,181,4629,204,0.924524603,0.324626866,0.298969072,0.037629938,0.962370062
YDL141W,0.722593,0,1,0,87,182,4628,204,0.924328563,0.323420074,0.298969072,0.037837838,0.962162162
YCR005C,0.722593,0,1,0,87,183,4627,204,0.924132523,0.322222222,0.298969072,0.038045738,0.961954262
YJL066C,0.71747,0,1,0,87,184,4626,204,0.923936483,0.32103321,0.298969072,0.038253638,0.961746362
YDR115W,0.71747,0,1,0,87,185,4625,204,0.923740443,0.319852941,0.298969072,0.038461538,0.961538462
YDL226C,0.712028,0,1,0,87,186,4624,204,0.923544403,0.318681319,0.298969072,0.038669439,0.961330561
YPR131C,0.712028,1,0,0,88,186,4624,203,0.923740443,0.321167883,0.302405498,0.038669439,0.961330561
YPR002W,0.712028,0,1,0,88,187,4623,203,0.923544403,0.32,0.302405498,0.038877339,0.961122661
YFL017W-A,0.712028,0,1,0,88,188,4622,203,0.923348363,0.31884058,0.302405498,0.039085239,0.960914761
YBR165W,0.710721,0,0,1,88,188,4622,203,0.923348363,0.31884058,0.302405498,0.039085239,0.960914761
YLR203C,0.70907,1,0,0,89,188,4622,202,0.923544403,0.321299639,0.305841924,0.039085239,0.960914761
YFL016C,0.70907,1,0,0,90,188,4622,201,0.923740443,0.323741007,0.309278351,0.039085239,0.960914761
YBL022C,0.70886,1,0,0,91,188,4622,200,0.923936483,0.326164875,0.312714777,0.039085239,0.960914761
YJL063C,0.705561,0,1,0,91,189,4621,200,0.923740443,0.325,0.312714777,0.039293139,0.960706861
YPL269W,0.70165,0,1,0,91,190,4620,200,0.923544403,0.323843416,0.312714777,0.03950104,0.96049896
YDL027C,0.70078,0,1,0,91,191,4619,200,0.923348363,0.322695035,0.312714777,0.03970894,0.96029106
YMR108W,0.698521,0,0,1,91,191,4619,200,0.923348363,0.322695035,0.312714777,0.03970894,0.96029106
YIL114C,0.691455,0,1,0,91,192,4618,200,0.923152323,0.32155477,0.312714777,0.03991684,0.96008316
YGL062W,0.691455,0,1,0,91,193,4617,200,0.922956283,0.320422535,0.312714777,0.04012474,0.95987526
YOR239W,0.691455,0,1,0,91,194,4616,200,0.922760243,0.319298246,0.312714777,0.04033264,0.95966736
YDL104C,0.691455,0,1,0,91,195,4615,200,0.922564203,0.318181818,0.312714777,0.040540541,0.959459459
YER149C,0.687374,0,1,0,91,196,4614,200,0.922368163,0.317073171,0.312714777,0.040748441,0.959251559
YBR274W,0.68647,0,1,0,91,197,4613,200,0.922172123,0.315972222,0.312714777,0.040956341,0.959043659
YML078W,0.68452,0,1,0,91,198,4612,200,0.921976083,0.314878893,0.312714777,0.041164241,0.958835759
YLR393W,0.68452,1,0,0,92,198,4612,199,0.922172123,0.317241379,0.316151203,0.041164241,0.958835759
YDR219C,0.681439,1,0,0,93,198,4612,198,0.922368163,0.319587629,0.319587629,0.041164241,0.958835759
YJR117W,0.68098,0,1,0,93,199,4611,198,0.922172123,0.318493151,0.319587629,0.041372141,0.958627859
YJL183W,0.680416,0,1,0,93,200,4610,198,0.921976083,0.317406143,0.319587629,0.041580042,0.958419958
YNL100W,0.676547,1,0,0,94,200,4610,197,0.922172123,0.319727891,0.323024055,0.041580042,0.958419958
YJL208C,0.676547,0,1,0,94,201,4609,197,0.921976083,0.318644068,0.323024055,0.041787942,0.958212058
YER125W,0.676547,1,0,0,95,201,4609,196,0.922172123,0.320945946,0.326460481,0.041787942,0.958212058
YHR189W,0.676547,0,1,0,95,202,4608,196,0.921976083,0.31986532,0.326460481,0.041995842,0.958004158
YHL021C,0.676547,1,0,0,96,202,4608,195,0.922172123,0.322147651,0.329896907,0.041995842,0.958004158
YBR259W,0.6739,0,0,1,96,202,4608,195,0.922172123,0.322147651,0.329896907,0.041995842,0.958004158
YMR115W,0.671597,0,1,0,96,203,4607,195,0.921976083,0.321070234,0.329896907,0.042203742,0.957796258
YLR139C,0.671597,0,1,0,96,204,4606,195,0.921780043,0.32,0.329896907,0.042411642,0.957588358
YER048W-A,0.671597,0,1,0,96,205,4605,195,0.921584003,0.318936877,0.329896907,0.042619543,0.957380457
YBR022W,0.66795,0,1,0,96,206,4604,195,0.921387963,0.317880795,0.329896907,0.042827443,0.957172557
YBR264C,0.66795,0,1,0,96,207,4603,195,0.921191923,0.316831683,0.329896907,0.043035343,0.956964657
YNL104C,0.664401,0,0,1,96,207,4603,195,0.921191923,0.316831683,0.329896907,0.043035343,0.956964657
YKL134C,0.661926,1,0,0,97,207,4603,194,0.921387963,0.319078947,0.333333333,0.043035343,0.956964657
YOR356W,0.661926,0,1,0,97,208,4602,194,0.921191923,0.318032787,0.333333333,0.043243243,0.956756757
YLR091W,0.661926,1,0,0,98,208,4602,193,0.921387963,0.320261438,0.336769759,0.043243243,0.956756757
YLR056W,0.660905,0,1,0,98,209,4601,193,0.921191923,0.319218241,0.336769759,0.043451143,0.956548857
YLR356W,0.660905,1,0,0,99,209,4601,192,0.921387963,0.321428571,0.340206186,0.043451143,0.956548857
YOL071W,0.660905,1,0,0,100,209,4601,191,0.921584003,0.323624595,0.343642612,0.043451143,0.956548857
YBR270C,0.656205,0,0,1,100,209,4601,191,0.921584003,0.323624595,0.343642612,0.043451143,0.956548857
YBR063C,0.656205,0,0,1,100,209,4601,191,0.921584003,0.323624595,0.343642612,0.043451143,0.956548857
YMR066W,0.65242,0,1,0,100,210,4600,191,0.921387963,0.322580645,0.343642612,0.043659044,0.956340956
YNR018W,0.65242,1,0,0,101,210,4600,190,0.921584003,0.324758842,0.347079038,0.043659044,0.956340956
YBL059W,0.65242,0,1,0,101,211,4599,190,0.921387963,0.323717949,0.347079038,0.043866944,0.956133056
YOR334W,0.65242,0,1,0,101,212,4598,190,0.921191923,0.322683706,0.347079038,0.044074844,0.955925156
YOR350C,0.65242,0,1,0,101,213,4597,190,0.920995883,0.321656051,0.347079038,0.044282744,0.955717256
YER086W,0.651241,0,1,0,101,214,4596,190,0.920799843,0.320634921,0.347079038,0.044490644,0.955509356
YBR276C,0.644664,0,1,0,101,215,4595,190,0.920603803,0.319620253,0.347079038,0.044698545,0.955301455
YJR062C,0.643077,0,0,1,101,215,4595,190,0.920603803,0.319620253,0.347079038,0.044698545,0.955301455
YPL024W,0.643077,0,1,0,101,216,4594,190,0.920407763,0.318611987,0.347079038,0.044906445,0.955093555
YDR376W,0.643077,0,1,0,101,217,4593,190,0.920211723,0.317610063,0.347079038,0.045114345,0.954885655
YGL018C,0.643077,0,1,0,101,218,4592,190,0.920015683,0.31661442,0.347079038,0.045322245,0.954677755
YML086C,0.643077,0,1,0,101,219,4591,190,0.919819643,0.315625,0.347079038,0.045530146,0.954469854
YPL262W,0.643077,0,1,0,101,220,4590,190,0.919623603,0.314641745,0.347079038,0.045738046,0.954261954
YPL083C,0.643077,0,1,0,101,221,4589,190,0.919427563,0.313664596,0.347079038,0.045945946,0.954054054
YKL027W,0.643077,0,1,0,101,222,4588,190,0.919231523,0.312693498,0.347079038,0.046153846,0.953846154
YPL060W,0.643077,0,1,0,101,223,4587,190,0.919035483,0.311728395,0.347079038,0.046361746,0.953638254
YER077C,0.63818,0,0,1,101,223,4587,190,0.919035483,0.311728395,0.347079038,0.046361746,0.953638254
YNL271C,0.634611,0,1,0,101,224,4586,190,0.918839443,0.310769231,0.347079038,0.046569647,0.953430353
YPR140W,0.633892,1,0,0,102,224,4586,189,0.919035483,0.312883436,0.350515464,0.046569647,0.953430353
YDL033C,0.633892,0,1,0,102,225,4585,189,0.918839443,0.311926606,0.350515464,0.046777547,0.953222453
YLR289W,0.633892,0,1,0,102,226,4584,189,0.918643403,0.31097561,0.350515464,0.046985447,0.953014553
YMR064W,0.633892,0,0,1,102,226,4584,189,0.918643403,0.31097561,0.350515464,0.046985447,0.953014553
YGL080W,0.633892,0,1,0,102,227,4583,189,0.918447363,0.310030395,0.350515464,0.047193347,0.952806653
YOR196C,0.633892,0,1,0,102,228,4582,189,0.918251323,0.309090909,0.350515464,0.047401247,0.952598753
YOL042W,0.633892,0,1,0,102,229,4581,189,0.918055283,0.3081571,0.350515464,0.047609148,0.952390852
YHL014C,0.633892,0,0,1,102,229,4581,189,0.918055283,0.3081571,0.350515464,0.047609148,0.952390852
YER023W,0.633892,0,1,0,102,230,4580,189,0.917859243,0.307228916,0.350515464,0.047817048,0.952182952
YHR106W,0.633892,0,1,0,102,231,4579,189,0.917663203,0.306306306,0.350515464,0.048024948,0.951975052
YIL031W,0.633892,0,1,0,102,232,4578,189,0.917467163,0.305389222,0.350515464,0.048232848,0.951767152
YNL083W,0.633892,0,1,0,102,233,4577,189,0.917271123,0.304477612,0.350515464,0.048440748,0.951559252
YBR227C,0.633415,1,0,0,103,233,4577,188,0.917467163,0.306547619,0.35395189,0.048440748,0.951559252
YJR076C,0.630795,0,1,0,103,234,4576,188,0.917271123,0.305637982,0.35395189,0.048648649,0.951351351
YIL070C,0.630795,0,1,0,103,235,4575,188,0.917075083,0.304733728,0.35395189,0.048856549,0.951143451
YKL208W,0.624862,0,1,0,103,236,4574,188,0.916879043,0.303834808,0.35395189,0.049064449,0.950935551
YDR514C,0.624862,0,0,1,103,236,4574,188,0.916879043,0.303834808,0.35395189,0.049064449,0.950935551
YDR268W,0.624862,0,1,0,103,237,4573,188,0.916683003,0.302941176,0.35395189,0.049272349,0.950727651
YOR040W,0.624862,0,0,1,103,237,4573,188,0.916683003,0.302941176,0.35395189,0.049272349,0.950727651
YPL168W,0.624862,0,1,0,103,238,4572,188,0.916486963,0.302052786,0.35395189,0.049480249,0.950519751
YNL310C,0.624862,1,0,0,104,238,4572,187,0.916683003,0.304093567,0.357388316,0.049480249,0.950519751
YLR090W,0.624862,1,0,0,105,238,4572,186,0.916879043,0.306122449,0.360824742,0.049480249,0.950519751
YPL069C,0.624862,0,1,0,105,239,4571,186,0.916683003,0.305232558,0.360824742,0.04968815,0.95031185
YBL099W,0.623503,0,1,0,105,240,4570,186,0.916486963,0.304347826,0.360824742,0.04989605,0.95010395
YLR200W,0.623503,0,1,0,105,241,4569,186,0.916290923,0.303468208,0.360824742,0.05010395,0.94989605
YBR280C,0.616677,0,1,0,105,242,4568,186,0.916094883,0.30259366,0.360824742,0.05031185,0.94968815
YOR215C,0.616303,0,1,0,105,243,4567,186,0.915898843,0.301724138,0.360824742,0.050519751,0.949480249
YGR183C,0.616303,1,0,0,106,243,4567,185,0.916094883,0.303724928,0.364261168,0.050519751,0.949480249
YJL147C,0.615983,0,0,1,106,243,4567,185,0.916094883,0.303724928,0.364261168,0.050519751,0.949480249
YGR150C,0.615983,1,0,0,107,243,4567,184,0.916290923,0.305714286,0.367697595,0.050519751,0.949480249
YPL270W,0.615983,0,1,0,107,244,4566,184,0.916094883,0.304843305,0.367697595,0.050727651,0.949272349
YCR073W-A,0.615983,0,0,1,107,244,4566,184,0.916094883,0.304843305,0.367697595,0.050727651,0.949272349
YNR041C,0.615983,0,1,0,107,245,4565,184,0.915898843,0.303977273,0.367697595,0.050935551,0.949064449
YOR122C,0.615983,0,1,0,107,246,4564,184,0.915702803,0.303116147,0.367697595,0.051143451,0.948856549
YIR024C,0.615983,1,0,0,108,246,4564,183,0.915898843,0.305084746,0.371134021,0.051143451,0.948856549
YBR007C,0.611224,0,1,0,108,247,4563,183,0.915702803,0.304225352,0.371134021,0.051351351,0.948648649
YPL271W,0.609192,0,1,0,108,248,4562,183,0.915506763,0.303370787,0.371134021,0.051559252,0.948440748
YKL150W,0.609192,0,1,0,108,249,4561,183,0.915310723,0.302521008,0.371134021,0.051767152,0.948232848
YPL134C,0.609192,0,1,0,108,250,4560,183,0.915114683,0.301675978,0.371134021,0.051975052,0.948024948
YOR037W,0.607252,1,0,0,109,250,4560,182,0.915310723,0.30362117,0.374570447,0.051975052,0.948024948
YPL107W,0.607252,0,0,1,109,250,4560,182,0.915310723,0.30362117,0.374570447,0.051975052,0.948024948
YNL168C,0.607252,0,0,1,109,250,4560,182,0.915310723,0.30362117,0.374570447,0.051975052,0.948024948
YMR083W,0.607252,0,1,0,109,251,4559,182,0.915114683,0.302777778,0.374570447,0.052182952,0.947817048
YOR201C,0.607252,0,1,0,109,252,4558,182,0.914918643,0.301939058,0.374570447,0.052390852,0.947609148
YGL221C,0.607252,0,0,1,109,252,4558,182,0.914918643,0.301939058,0.374570447,0.052390852,0.947609148
YGR257C,0.607252,0,1,0,109,253,4557,182,0.914722603,0.301104972,0.374570447,0.052598753,0.947401247
YER078C,0.607252,0,1,0,109,254,4556,182,0.914526563,0.300275482,0.374570447,0.052806653,0.947193347
YDL120W,0.607252,0,1,0,109,255,4555,182,0.914330523,0.299450549,0.374570447,0.053014553,0.946985447
YJL121C,0.607252,0,1,0,109,256,4554,182,0.914134483,0.298630137,0.374570447,0.053222453,0.946777547
YLR368W,0.605819,1,0,0,110,256,4554,181,0.914330523,0.300546448,0.378006873,0.053222453,0.946777547
YBR200W,0.604262,0,1,0,110,257,4553,181,0.914134483,0.29972752,0.378006873,0.053430353,0.946569647
YMR241W,0.602169,1,0,0,111,257,4553,180,0.914330523,0.301630435,0.381443299,0.053430353,0.946569647
YOR221C,0.598665,0,1,0,111,258,4552,180,0.914134483,0.300813008,0.381443299,0.053638254,0.946361746
YPR061C,0.598665,0,1,0,111,259,4551,180,0.913938443,0.3,0.381443299,0.053846154,0.946153846
YPR006C,0.598665,0,1,0,111,260,4550,180,0.913742403,0.299191375,0.381443299,0.054054054,0.945945946
YLR163C,0.598665,1,0,0,112,260,4550,179,0.913938443,0.301075269,0.384879725,0.054054054,0.945945946
YML091C,0.598665,1,0,0,113,260,4550,178,0.914134483,0.302949062,0.388316151,0.054054054,0.945945946
YCL064C,0.598665,0,1,0,113,261,4549,178,0.913938443,0.302139037,0.388316151,0.054261954,0.945738046
YKL207W,0.598665,0,1,0,113,262,4548,178,0.913742403,0.301333333,0.388316151,0.054469854,0.945530146
YLR193C,0.598665,0,1,0,113,263,4547,178,0.913546363,0.300531915,0.388316151,0.054677755,0.945322245
YOR305W,0.598665,0,0,1,113,263,4547,178,0.913546363,0.300531915,0.388316151,0.054677755,0.945322245
YLR105C,0.598665,0,1,0,113,264,4546,178,0.913350323,0.299734748,0.388316151,0.054885655,0.945114345
YER044C,0.598618,0,1,0,113,265,4545,178,0.913154283,0.298941799,0.388316151,0.055093555,0.944906445
YBL080C,0.598618,0,1,0,113,266,4544,178,0.912958243,0.298153034,0.388316151,0.055301455,0.944698545
YHR007C,0.595234,0,1,0,113,267,4543,178,0.912762203,0.297368421,0.388316151,0.055509356,0.944490644
YBR039W,0.595234,0,1,0,113,268,4542,178,0.912566163,0.296587927,0.388316151,0.055717256,0.944282744
YBR110W,0.595147,0,1,0,113,269,4541,178,0.912370124,0.295811518,0.388316151,0.055925156,0.944074844
YBR084W,0.590807,0,1,0,113,270,4540,178,0.912174084,0.295039164,0.388316151,0.056133056,0.943866944
YER080W,0.590219,0,0,1,113,270,4540,178,0.912174084,0.295039164,0.388316151,0.056133056,0.943866944
YHR011W,0.590219,0,1,0,113,271,4539,178,0.911978044,0.294270833,0.388316151,0.056340956,0.943659044
YHR143W,0.590219,0,1,0,113,272,4538,178,0.911782004,0.293506494,0.388316151,0.056548857,0.943451143
YMR198W,0.590219,0,1,0,113,273,4537,178,0.911585964,0.292746114,0.388316151,0.056756757,0.943243243
YLR283W,0.590219,0,1,0,113,274,4536,178,0.911389924,0.291989664,0.388316151,0.056964657,0.943035343
YOR176W,0.590219,0,1,0,113,275,4535,178,0.911193884,0.291237113,0.388316151,0.057172557,0.942827443
YLR072W,0.590219,0,1,0,113,276,4534,178,0.910997844,0.290488432,0.388316151,0.057380457,0.942619543
YGL226W,0.590219,0,1,0,113,277,4533,178,0.910801804,0.28974359,0.388316151,0.057588358,0.942411642
YGR147C,0.590219,0,0,1,113,277,4533,178,0.910801804,0.28974359,0.388316151,0.057588358,0.942411642
YML025C,0.590219,0,1,0,113,278,4532,178,0.910605764,0.289002558,0.388316151,0.057796258,0.942203742
YPL109C,0.590219,0,0,1,113,278,4532,178,0.910605764,0.289002558,0.388316151,0.057796258,0.942203742
YHL038C,0.590219,0,1,0,113,279,4531,178,0.910409724,0.288265306,0.388316151,0.058004158,0.941995842
YBR153W,0.58988,0,1,0,113,280,4530,178,0.910213684,0.287531807,0.388316151,0.058212058,0.941787942
YBL045C,0.588384,1,0,0,114,280,4530,177,0.910409724,0.289340102,0.391752577,0.058212058,0.941787942
YMR303C,0.588384,0,1,0,114,281,4529,177,0.910213684,0.288607595,0.391752577,0.058419958,0.941580042
YJR077C,0.588384,0,1,0,114,282,4528,177,0.910017644,0.287878788,0.391752577,0.058627859,0.941372141
YMR055C,0.586071,0,1,0,114,283,4527,177,0.909821604,0.287153652,0.391752577,0.058835759,0.941164241
YLR386W,0.586071,0,1,0,114,284,4526,177,0.909625564,0.286432161,0.391752577,0.059043659,0.940956341
YBR161W,0.584658,0,1,0,114,285,4525,177,0.909429524,0.285714286,0.391752577,0.059251559,0.940748441
YDR310C,0.583437,0,1,0,114,286,4524,177,0.909233484,0.285,0.391752577,0.059459459,0.940540541
YDL044C,0.581912,0,1,0,114,287,4523,177,0.909037444,0.284289277,0.391752577,0.05966736,0.94033264
YAL039C,0.581912,0,1,0,114,288,4522,177,0.908841404,0.28358209,0.391752577,0.05987526,0.94012474
YMR287C,0.581912,0,1,0,114,289,4521,177,0.908645364,0.282878412,0.391752577,0.06008316,0.93991684
YLR351C,0.581912,0,0,1,114,289,4521,177,0.908645364,0.282878412,0.391752577,0.06008316,0.93991684
YMR208W,0.581912,0,1,0,114,290,4520,177,0.908449324,0.282178218,0.391752577,0.06029106,0.93970894
YPL040C,0.581912,0,1,0,114,291,4519,177,0.908253284,0.281481481,0.391752577,0.06049896,0.93950104
YMR220W,0.581912,0,1,0,114,292,4518,177,0.908057244,0.280788177,0.391752577,0.060706861,0.939293139
YCR024C,0.581912,0,1,0,114,293,4517,177,0.907861204,0.28009828,0.391752577,0.060914761,0.939085239
YJR121W,0.581618,0,1,0,114,294,4516,177,0.907665164,0.279411765,0.391752577,0.061122661,0.938877339
YHR023W,0.581618,0,1,0,114,295,4515,177,0.907469124,0.278728606,0.391752577,0.061330561,0.938669439
YBL006C,0.579603,0,1,0,114,296,4514,177,0.907273084,0.27804878,0.391752577,0.061538462,0.938461538
YBR221C,0.579551,0,1,0,114,297,4513,177,0.907077044,0.277372263,0.391752577,0.061746362,0.938253638
YBL046W,0.579481,0,1,0,114,298,4512,177,0.906881004,0.276699029,0.391752577,0.061954262,0.938045738
YDR017C,0.577694,0,1,0,114,299,4511,177,0.906684964,0.276029056,0.391752577,0.062162162,0.937837838
YDL181W,0.574936,0,0,1,114,299,4511,177,0.906684964,0.276029056,0.391752577,0.062162162,0.937837838
YOR065W,0.574936,0,1,0,114,300,4510,177,0.906488924,0.275362319,0.391752577,0.062370062,0.937629938
YNL243W,0.574874,0,1,0,114,301,4509,177,0.906292884,0.274698795,0.391752577,0.062577963,0.937422037
YBR258C,0.574349,0,1,0,114,302,4508,177,0.906096844,0.274038462,0.391752577,0.062785863,0.937214137
YDR061W,0.573739,0,0,1,114,302,4508,177,0.906096844,0.274038462,0.391752577,0.062785863,0.937214137
YIL042C,0.573739,1,0,0,115,302,4508,176,0.906292884,0.275779376,0.395189003,0.062785863,0.937214137
YPR004C,0.573739,0,1,0,115,303,4507,176,0.906096844,0.275119617,0.395189003,0.062993763,0.937006237
YNL213C,0.573739,1,0,0,116,303,4507,175,0.906292884,0.276849642,0.39862543,0.062993763,0.937006237
YER170W,0.573739,0,1,0,116,304,4506,175,0.906096844,0.276190476,0.39862543,0.063201663,0.936798337
YPR011C,0.573739,0,1,0,116,305,4505,175,0.905900804,0.275534442,0.39862543,0.063409563,0.936590437
YHR117W,0.573739,1,0,0,117,305,4505,174,0.906096844,0.277251185,0.402061856,0.063409563,0.936590437
YPL072W,0.573739,0,1,0,117,306,4504,174,0.905900804,0.276595745,0.402061856,0.063617464,0.936382536
YKR036C,0.573739,1,0,0,118,306,4504,173,0.906096844,0.278301887,0.405498282,0.063617464,0.936382536
YLR369W,0.573739,0,1,0,118,307,4503,173,0.905900804,0.277647059,0.405498282,0.063825364,0.936174636
YGR046W,0.573739,0,1,0,118,308,4502,173,0.905704764,0.276995305,0.405498282,0.064033264,0.935966736
