Gene,WT_A,WT_B,I59T_A,I59T_B,Fold Change,Log2 Fold Change
YJR082C,919.280051,859.2189735,246.4056035,878.5989244,0.268041935,-1.899469369
YLR025W,570.6428913,816.1174765,153.1710508,535.5571442,0.268418398,-1.897444534
YNL265C,1002.632383,1066.293557,269.7142417,1029.917585,0.269006115,-1.894289129
YER022W,488.8934883,434.7629266,131.5273154,533.9726556,0.269030614,-1.894157742
YLR307C-A,1781.656106,1153.43354,481.156888,1002.981279,0.270061594,-1.888639609
YJL106W,442.4085337,276.4117745,119.8729963,296.2993668,0.270955434,-1.883872514
YLR031W,110.6021334,57.15633303,29.96824908,83.97789539,0.270955434,-1.883872513
YPL230W,1443.437988,688.6869635,391.2521407,723.3190424,0.271055732,-1.883338578
YPR013C,141.0577934,136.8004036,38.29276271,129.1358203,0.271468607,-1.881142721
YJL141C,2333.063843,1367.067047,634.3279388,1447.430329,0.271886233,-1.878924995
YML119W,1193.38099,898.5725143,324.6560317,1053.684914,0.272047263,-1.878070783
YKR035W-A,292.5346283,487.2343143,79.91533087,327.1968943,0.273182465,-1.872063212
YDR308C,529.7681898,1047.553776,144.8465372,918.2111393,0.273414939,-1.870836024
YGL145W,802.2661997,1002.578301,219.7671599,1093.297129,0.273932966,-1.868105198
YDR014W-A,42.47763095,37.47956264,11.65431909,23.76732888,0.274363679,-1.86583859
YKR034W,321.3873587,257.6719932,88.23984451,219.45167,0.274559164,-1.86481103
YKR083C,96.97723293,185.5238351,26.63844362,119.6288887,0.274687603,-1.864136296
YPR158W,617.1278459,410.4012109,169.8200781,384.2384836,0.275178116,-1.861562352
YPR125W,2346.688744,2878.430411,645.9822579,3359.115816,0.275273941,-1.861060054
YNR009W,199.564719,148.9812615,54.94178998,184.592921,0.275308132,-1.860880871
YKL137W,759.7885687,997.8933553,209.7777435,801.7512277,0.276100158,-1.856736384
YBL051C,1337.644643,1110.332043,369.6084053,1394.349961,0.276312851,-1.855625432
YIL097W,637.965929,435.6999157,176.479689,402.4601025,0.276628705,-1.853977224
YOR148C,643.5761822,775.8269467,178.1445917,811.2581593,0.276804202,-1.85306225
YDL045W-A,480.878841,597.7990241,133.1922181,564.8701832,0.276976666,-1.852163654
YPR059C,12.02197102,12.18085786,3.329805453,16.63713022,0.276976666,-1.852163653
YER080W,1856.192326,1635.04592,514.4549425,1549.629843,0.277156055,-1.851229568
YDR501W,582.6648623,277.3487635,161.4955645,282.0389694,0.277167159,-1.85117177
YGL129C,1075.565674,1194.661059,299.6824908,1459.313994,0.278627794,-1.843588918
YLL032C,597.0912275,435.6999157,166.4902727,571.2081375,0.27883557,-1.842513483
YDR181C,220.4028021,237.0582337,61.60140088,196.4765854,0.279494636,-1.839107501
YKL016C,8538.805286,9534.800736,2387.47051,8557.822887,0.279602407,-1.838551315
YBR138C,184.336889,75.89611435,51.61198452,75.26320814,0.279987282,-1.836566799
YGR212W,201.9691132,172.4059881,56.6066927,243.2189989,0.280274007,-1.83509014
YDL129W,433.5924216,571.5633303,121.537899,686.8758048,0.280304482,-1.834933284
YDR088C,106.5948097,133.9894364,29.96824908,69.71749806,0.281141729,-1.830630492
YMR064W,1178.15316,1098.151185,331.3156426,1482.289078,0.281216105,-1.830248877
YJL036W,650.7893648,459.1246423,183.1392999,461.0861804,0.281411021,-1.829249262
YBR095C,566.6355676,594.9880569,159.8306617,656.7705215,0.282069589,-1.825876963
YER037W,6242.608821,5963.935405,1761.467085,4467.465586,0.282168423,-1.825371549
YLR254C,82.5508677,133.0524474,23.30863817,109.3297129,0.282354854,-1.824418663
YNL068C,766.2002866,465.6835658,216.4373545,570.4158932,0.282481432,-1.823772053
YPL156C,1365.695908,1408.294566,386.2574326,1267.590874,0.282828286,-1.822001683
YDL075W,11446.51934,17745.63592,3238.235803,16225.95543,0.282901353,-1.821629021
YBR242W,1153.307754,1443.900151,326.3209344,1664.505266,0.282943502,-1.821414091
YHL023C,1046.712944,966.9727161,296.3526853,1263.629652,0.28312699,-1.820478809
YFR041C,370.2767075,355.118856,104.8888718,315.3132299,0.28327159,-1.819742176
YDR261W-B,1433.820411,1226.518687,406.2362653,1185.197467,0.28332437,-1.819473393
YIL031W,1554.040121,1142.189671,442.8641253,1260.460675,0.284975992,-1.811087711
YHR053C,40.87470148,44.0384861,11.65431909,48.32690207,0.285123039,-1.810343478
YOR381W-A,145.8665818,145.2333052,41.62256816,127.5513317,0.28534684,-1.809211509
YDL132W,1606.936794,1199.346004,459.5131525,1286.604737,0.285955959,-1.806135123
YKL011C,226.81452,221.1294196,64.93120634,254.3104191,0.286274469,-1.804529082
YOR287C,139.4548639,273.6008073,39.95766544,172.7092566,0.286527586,-1.803254053
YMR268C,498.5110651,505.9740956,143.1816345,573.5848704,0.287218569,-1.799779073
YJL085W,595.4882981,658.7033134,171.4849808,648.8480786,0.287973721,-1.795990932
YDR374C,554.6135966,292.3405886,159.8306617,259.8561291,0.288183814,-1.794938786
YMR153W,1039.499761,1168.425365,299.6824908,1425.247489,0.288294911,-1.794382726
YBR108W,1154.910683,661.5142806,332.9805453,721.7345538,0.28831714,-1.794271489
YPR158C-D,28.85273046,31.85762824,8.324513633,33.27426044,0.28851736,-1.793269965
YGL158W,830.3174654,570.6263412,239.7459926,715.3965994,0.288740154,-1.792156345
YOR107W,449.6217163,447.8807736,129.8624127,492.7759522,0.288825935,-1.7917278
YOR305W,695.6713899,864.8409079,201.4532299,948.3164225,0.289581019,-1.787961053
YML109W,810.280847,505.9740956,234.7512844,510.997571,0.289715949,-1.787288988
YNL062C,1233.454227,1652.848712,357.9540862,2055.081704,0.290204596,-1.784857725
YMR159C,74.53622035,110.5647098,21.64373545,67.34076517,0.290378763,-1.783992151
YGR093W,997.0221303,1283.67502,289.6930744,1590.034302,0.290558319,-1.783100333
YLR276C,1884.243592,2367.77137,547.752997,2689.669385,0.290701796,-1.782388108
YGL031C,12489.22496,17363.34438,3634.482652,18445.82395,0.291009463,-1.780862026
YNL099C,593.8853686,545.3276364,173.1498836,633.0031926,0.291554385,-1.778163072
YOR221C,2234.483681,1943.315323,652.6418688,2129.552668,0.292077259,-1.77557806
YMR077C,130.6387518,225.8143649,38.29276271,166.3713022,0.293119478,-1.770439256
YDL114W,73.73475562,67.46321275,21.64373545,57.04158932,0.293535054,-1.768395296
YLR325C,8887.442446,13566.66469,2612.232378,12141.14384,0.293923971,-1.766485071
YOR075W,271.6965451,195.8307148,79.91533087,185.3851653,0.294134513,-1.76545202
YKL142W,3067.205541,2754.747854,902.3772778,2271.364397,0.294201763,-1.765122203
YPL054W,858.3687311,566.8783849,253.0652144,489.606975,0.294821101,-1.76208831
YLR363W-A,1123.653558,2084.800672,331.3156426,2002.793581,0.294855688,-1.761919071
YNL314W,411.9528738,344.8119763,121.537899,375.5237964,0.295028647,-1.761073049
YPL051W,518.5476835,773.9529685,153.1710508,676.5766289,0.295384698,-1.759333005
YKL099C,422.3719153,716.7966355,124.8677045,500.6983952,0.295634487,-1.758113519
YIL107C,5833.060341,3588.668123,1724.839225,2839.403557,0.295700563,-1.757791106
YDL105W,225.2115905,115.2496551,66.59610906,163.9945693,0.295704626,-1.757771283
YDR168W,1873.023086,2027.644339,554.4126079,1864.150829,0.295998812,-1.75633671
YKL009W,4577.165101,8029.059307,1356.895722,8428.687067,0.296448936,-1.754144478
YDR521W,5.610253145,0,1.664902727,0.792244296,0.296760714,-1.75262798
YGL102C,5.610253145,2.810967198,1.664902727,0.792244296,0.296760714,-1.75262798
YLR062C,5.610253145,0,1.664902727,6.337954369,0.296760714,-1.75262798
YMR230W-A,5.610253145,0.936989066,1.664902727,5.545710073,0.296760714,-1.75262798
tS(AGA)B,5.610253145,0,1.664902727,2.376732888,0.296760714,-1.75262798
YMR004W,448.8202516,384.1655171,133.1922181,335.1193373,0.296760714,-1.752627981
YNL196C,16.83075943,12.18085786,4.99470818,5.545710073,0.296760714,-1.75262798
tA(UGC)Q,16.83075943,28.10967198,4.99470818,11.88366444,0.296760714,-1.75262798
YOL109W,4600.407579,6598.277003,1368.550041,4366.85056,0.29748452,-1.749113496
YER167W,2056.55851,1589.133456,612.6842034,1834.045546,0.297917225,-1.747016557
YPL120W,178.7266359,146.1702943,53.27688725,143.3962176,0.298091479,-1.746172958
YBR154C,1651.818819,2608.57756,492.8112071,3007.359348,0.298344589,-1.744948482
YLR292C,1416.188187,1554.464861,422.8852925,1721.546856,0.29860812,-1.743674697
YMR158C-A,128.2343576,105.8797645,38.29276271,110.1219572,0.298615468,-1.743639197
YPL199C,205.9764369,326.072195,61.60140088,256.687152,0.299070135,-1.741444242
YCR009C,3217.880911,3881.9457,963.9786787,3226.018774,0.299569408,-1.739037793
YBL103C,771.8105398,786.1338264,231.421479,999.8123018,0.299842341,-1.737723973
YER131W,8122.043624,13815.90378,2437.417592,13945.0841,0.300099052,-1.736489333
YDR076W,355.0488776,283.907687,106.5537745,270.155305,0.300110157,-1.736435947
YIL105C,908.0595447,662.4512697,273.0440472,706.6819122,0.300689585,-1.733653199
YDL020C,3899.125936,2488.642959,1173.756422,2511.414419,0.301030652,-1.732017701
YBR007C,855.9643369,684.9390072,258.0599226,681.3300947,0.301484433,-1.729844585
YHR015W,149.0724407,118.9976114,44.95237362,141.0194847,0.301547177,-1.729544367
YGL170C,198.7632543,151.7922287,59.93649816,126.7590874,0.301547177,-1.729544367
YLR187W,1887.449451,1736.240739,569.3967325,2139.851844,0.301675222,-1.728931888
YKR094C,12954.07451,19475.31774,3909.191602,17087.12498,0.301773129,-1.728463745
YLR190W,2949.390225,2336.850731,892.3878614,2603.314757,0.302566901,-1.724673919
YLR168C,1023.470467,960.4137927,309.6719071,926.9258265,0.302570438,-1.724657058
YGR076C,324.5932177,365.4257357,98.22926087,408.0058125,0.302622654,-1.724408107
YKR077W,484.0846999,240.80619,146.5114399,234.5043117,0.302656622,-1.724246179
YCR082W,2409.202993,2602.018636,729.2273942,2482.10138,0.302684081,-1.724115292
YNL027W,923.2873747,840.4791922,279.7036581,983.1751715,0.302943228,-1.722880637
YDL197C,213.9910842,155.540185,64.93120634,103.7840028,0.303429494,-1.720566771
YOR073W,142.6607228,124.6195458,43.28747089,99.03053702,0.303429494,-1.720566771
YOR312C,17040.74319,23683.33563,5171.187869,22557.57184,0.303460231,-1.720420633
YGR020C,4597.20172,6339.668021,1395.188485,6085.228439,0.303486462,-1.720295933
YDR227W,1053.124662,996.0193772,319.6613235,1059.230624,0.303536072,-1.720060118
YGL071W,690.8626015,539.705702,209.7777435,700.3439578,0.303646113,-1.719537194
YKR023W,137.0504697,162.0991084,41.62256816,108.5374686,0.303702485,-1.719269384
YEL039C,2661.664385,2535.492413,809.1427251,2020.222955,0.30399878,-1.717862562
YLR148W,1144.491642,1136.567737,347.9646699,1148.754229,0.30403426,-1.717694191
YDL135C,1837.758637,2083.863683,559.4073161,1754.028872,0.30439651,-1.715976275
YKL108W,120.2197102,89.01396127,36.62785998,82.3934068,0.304674333,-1.71466013
YOL123W,1245.476198,817.0544656,379.5978217,863.5462828,0.304781273,-1.714153832
YBR098W,229.2189142,118.9976114,69.92591452,114.8754229,0.305061713,-1.712826972
YLR327C,1542.819615,960.4137927,471.1674716,816.8038693,0.305393752,-1.711257546
YKL159C,457.6363637,448.8177626,139.851829,470.5931119,0.305595971,-1.710302571
YMR175W,4149.984398,5563.841074,1270.32078,4002.418184,0.306102544,-1.707913062
YGL138C,125.0284987,78.70708154,38.29276271,88.73136117,0.306272275,-1.707113322
YLR052W,195.5573953,220.1924305,59.93649816,175.0859895,0.306490573,-1.706085394
YDL139C,48.88934883,43.10149704,14.98412454,41.9889477,0.306490573,-1.706085394
YBL071C-B,48.88934883,56.21934396,14.98412454,71.30198665,0.306490573,-1.706085394
YPR061C,722.1197262,683.0650291,221.4320626,682.122339,0.306641758,-1.705373919
YGR169C-A,70.52889668,135.8634146,21.64373545,61.7950551,0.306877556,-1.704264958
YKL041W,270.8950804,337.3160638,83.24513633,242.4267546,0.307296597,-1.702296305
YHR038W,157.0870881,136.8004036,48.28217907,110.1219572,0.30735931,-1.702001908
YBL107C,595.4882981,773.9529685,183.1392999,705.8896679,0.30754475,-1.701131745
YIL045W,281.314122,175.2169553,86.57494178,165.5790579,0.307751851,-1.700160561
YGR161C,5026.786818,3329.122152,1548.359536,3992.911253,0.308021723,-1.698895996
YPR045C,967.3679351,874.2107986,298.0175881,953.8621326,0.308070567,-1.698667242
YNL051W,291.7331635,312.017359,89.90474723,328.7813829,0.308174587,-1.698180196
YML002W,1166.131189,866.7148861,359.6189889,1075.867754,0.308386391,-1.697188994
YDR170W-A,1549.231333,1257.439327,477.8270825,1714.416657,0.308428491,-1.696992054
YMR070W,199.564719,181.7758788,61.60140088,162.4100807,0.308678815,-1.695821625
YJL148W,2863.633498,4590.309434,884.0633478,4887.355063,0.308720843,-1.695625206
YEL005C,415.1587327,396.3463749,128.1975099,348.5874903,0.308791553,-1.695294806
YER121W,247.6526031,270.7898401,76.58552542,160.0333478,0.309245792,-1.69317413
YOR232W,2244.902723,3372.223649,695.9293397,3702.94984,0.31000423,-1.689640194
YOR372C,2072.587805,1829.939646,642.6524525,2138.267355,0.310072486,-1.689322581
YNL121C,3248.336571,3074.261126,1007.26615,3997.664718,0.310086756,-1.689256186
YBR142W,2902.90527,3917.551285,900.7123751,4911.122392,0.310279631,-1.688359105
YER030W,294.9390225,500.3521612,91.56964996,250.3491976,0.310469768,-1.687475301
YLR326W,932.1034867,769.2680232,289.6930744,765.3079901,0.310794969,-1.685964944
YPL260W,4085.065754,3843.529149,1270.32078,3889.12725,0.310967034,-1.68516645
YMR198W,449.6217163,401.9683093,139.851829,373.1470635,0.311043315,-1.684812596
YER175W-A,165.9032001,138.6743818,51.61198452,95.86155984,0.31109698,-1.684563705
YGL261C,32.0585894,6.558923462,9.989416359,7.922442962,0.311598749,-1.682238653
YIR017C,368.6737781,331.6941294,114.8782881,242.4267546,0.311598749,-1.682238653
YJL218W,363.0635249,262.3569385,113.2133854,186.1774096,0.311828035,-1.681177457
YGL059W,1183.763414,1221.833742,369.6084053,1025.956364,0.312231651,-1.679311303
YLR298C,106.5948097,120.8715895,33.29805453,84.77013969,0.312379699,-1.678627398
YDR207C,585.0692565,452.5657189,183.1392999,655.1860329,0.313021575,-1.675665999
YMR140W,1451.452635,1019.444104,454.5184444,1038.632272,0.31314728,-1.675086748
YDR259C,201.9691132,175.2169553,63.26630361,152.9031492,0.31324742,-1.674625468
YDR528W,313.3727114,178.0279225,98.22926087,268.5708164,0.313458247,-1.673654806
YHR039C-A,1258.299634,2255.332682,394.5819462,1426.831977,0.313583455,-1.673078653
YMR111C,153.8812291,148.0442724,48.28217907,125.1745988,0.313762629,-1.672254564
YOL029C,164.3002707,199.5786711,51.61198452,240.842266,0.314132072,-1.670556848
YPL158C,588.2751155,728.9774934,184.8042026,684.4990719,0.314145878,-1.670493445
YLR424W,502.5183888,488.1713034,158.165759,556.9477402,0.314746211,-1.667739083
YLR063W,327.7990766,372.9216483,103.223969,515.7510368,0.314900121,-1.667033781
YNL289W,311.7697819,127.430513,98.22926087,175.0859895,0.315069858,-1.666256354
YIR005W,142.6607228,163.9730866,44.95237362,175.0859895,0.315099859,-1.666118987
YDL059C,200.3661837,158.3511522,63.26630361,141.811729,0.315753399,-1.663129829
YPL129W,1159.719471,1471.072834,366.2785998,1553.591065,0.315833793,-1.662762551
YJR091C,3629.03232,2559.854128,1147.117979,2915.45901,0.316094727,-1.661571128
YAL010C,426.379239,387.9134733,134.8571209,423.8506984,0.316284445,-1.66070549
YDR299W,662.0098711,1014.759158,209.7777435,934.0560252,0.316880084,-1.657991107
YDL179W,1098.006687,1454.20703,347.9646699,1511.602117,0.316905784,-1.657874104
YJL131C,152.2782996,157.4141631,48.28217907,152.1109049,0.317065394,-1.657147671
YDL177C,220.4028021,279.2227417,69.92591452,262.232862,0.317264181,-1.656243444
YER079W,330.2034708,258.6089822,104.8888718,196.4765854,0.31764921,-1.654493662
YLR132C,204.3735074,125.5565348,64.93120634,138.6427518,0.317708529,-1.654224276
YBR066C,261.2775036,224.8773758,83.24513633,225.7896244,0.318608128,-1.650145023
YGL043W,490.4964178,651.2074009,156.5008563,499.1139066,0.319066257,-1.648072049
YGR081C,255.6672504,455.3766861,81.5802336,343.8340245,0.319087538,-1.647975828
YDR326C,4486.599586,4049.666743,1431.816345,4693.25521,0.319131743,-1.64777598
YIL144W,307.7624582,250.1760806,98.22926087,209.9447385,0.31917233,-1.647592509
YGL045W,896.8390384,829.2353234,286.363269,840.5711982,0.319302859,-1.647002624
YER038W-A,20.83808311,28.10967198,6.659610906,34.85874903,0.319588461,-1.645712777
YHL009W-B,10.41904155,3.747956264,3.329805453,4.753465777,0.319588461,-1.645712776
YKL007W,3588.157618,3685.177997,1147.117979,3429.625558,0.319695538,-1.645229488
Q0050,36146.86101,32978.26717,11586.05807,26009.38024,0.320527364,-1.641480568
YMR086W,758.1856393,652.1443899,243.0757981,652.0170557,0.320601955,-1.641144873
YMR115W,815.0896354,774.8899576,261.3897281,856.4160842,0.320688323,-1.640756273
YBR279W,337.4166534,367.2997139,108.2186772,400.8756139,0.320727137,-1.640581669
YOL115W,1554.040121,1834.624591,499.470818,2007.547046,0.321401495,-1.637551456
YHR148W,827.9130712,1330.524474,266.3844362,1618.555097,0.321754113,-1.635969502
YOR144C,506.5257125,416.0231453,163.1604672,552.9865187,0.32211685,-1.634343962
YER138C,82.5508677,49.6604205,26.63844362,95.86155984,0.322691261,-1.631773586
YBL092W,12617.45932,16425.41833,4072.352069,16869.2578,0.322755316,-1.631487237
YOR094W,288.5273046,352.3078888,93.23455269,355.717689,0.323139444,-1.629771233
YCL035C,5044.419042,5861.803597,1631.604672,5096.507557,0.323447489,-1.628396583
YMR225C,544.9960198,750.5282419,176.479689,661.5239873,0.323818308,-1.62674354
YPR025C,339.0195829,335.4420856,109.88358,329.5736272,0.324121631,-1.625392791
YKL110C,1117.241841,1237.762556,362.9487944,1132.117099,0.324861441,-1.62210358
YBL086C,204.3735074,133.0524474,66.59610906,125.9668431,0.325854901,-1.6176984
YOR252W,658.8040121,1446.711118,214.7724517,1461.690726,0.326003558,-1.617040387
YBR157C,801.464735,766.457056,261.3897281,953.8621326,0.326140024,-1.616436594
YPR078C,96.97723293,71.21116902,31.6331518,93.48482695,0.326191528,-1.616208782
YOL091W,71.33036141,74.02213621,23.30863817,50.70363495,0.326770224,-1.613651567
YBR290W,595.4882981,668.0732041,194.793619,532.388167,0.32711578,-1.612126739
YKL189W,1007.441172,1054.112699,329.6507399,972.0837514,0.32721587,-1.611685373
YDL110C,2540.64321,1886.15899,834.116266,1732.638276,0.328309092,-1.60687339
YMR009W,1069.153956,971.6576614,351.2944753,1076.659998,0.328572394,-1.60571682
YGL231C,987.4045535,1166.551387,324.6560317,1208.964796,0.328797382,-1.604729285
YER058W,100.9845566,157.4141631,33.29805453,143.3962176,0.329734126,-1.600624887
YLR341W,121.021175,81.51804874,39.95766544,87.93911687,0.33017086,-1.598715297
YDL235C,2046.139468,2164.444742,675.950507,2016.261734,0.330354073,-1.597914963
YGR136W,3053.58064,2338.724709,1008.931052,1958.4279,0.330409172,-1.597674357
YDL107W,463.2466168,575.3112865,153.1710508,545.0640758,0.330646885,-1.596636785
YGR250C,3417.44563,2667.607871,1130.468951,2351.381071,0.330793544,-1.595997017
YPL177C,1563.657698,1239.636534,517.784748,1285.020248,0.331136891,-1.594500351
YMR074C,1367.298838,1818.695777,452.8535416,1617.762853,0.331203047,-1.594212149
YKR085C,487.2905589,634.3415977,161.4955645,683.7068276,0.331415336,-1.593287729
YLR035C-A,175.520777,125.5565348,58.27159543,175.0859895,0.331992579,-1.590777101
YDR329C,1118.043305,943.5479895,371.273308,923.7568493,0.332074175,-1.590422565
YLR387C,2927.750677,3043.340486,972.3031923,2886.938215,0.332099041,-1.590314538
YHR008C,7605.09887,5414.859812,2527.322339,5353.986953,0.332319459,-1.589357324
YPR143W,225.2115905,469.4315221,74.9206227,301.0528325,0.332667704,-1.587846282
YKR098C,1260.704028,1202.156972,419.5554871,1330.970418,0.332794596,-1.58729609
YLR287C,1353.673937,1708.131067,451.1886389,1762.743559,0.333306734,-1.585077629
YJL011C,598.694157,809.558553,199.7883272,781.152876,0.333706827,-1.583346895
YLR119W,89.76405031,120.8715895,29.96824908,61.7950551,0.333855803,-1.582702979
YDR099W,9132.690655,8236.13389,3050.101795,8924.631996,0.333976252,-1.582182574
YDL085C-A,433.5924216,663.3882587,144.8465372,576.7538476,0.334061506,-1.581814346
YER130C,1340.049037,1058.797645,447.8588334,1228.770903,0.33421078,-1.581169828
YOR106W,94.57283872,124.6195458,31.6331518,117.2521558,0.334484533,-1.579988594
YBL097W,666.8186595,560.3194615,223.0969654,687.6680491,0.33456917,-1.579623586
YBL063W,432.7909569,331.6941294,144.8465372,291.545901,0.334680138,-1.57914516
YBL016W,3855.045375,4252.056382,1290.299613,4243.26045,0.334704131,-1.579041737
YLR204W,974.5811177,1228.392666,326.3209344,1309.579822,0.334831989,-1.578490728
YMR136W,1356.879796,757.0871653,454.5184444,727.2802639,0.334973257,-1.577882175
YKR008W,1266.314281,1289.296955,424.5501953,1506.848651,0.335264477,-1.576628464
