Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG bioProcOnly Rank,AG AllTerm Rank,AG Local,AG bioPIXIE,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YBR241C,0,-1,-1,5.724852593805262,5.681334993259861,261,2496,538,592,4509,3898.0,5104,4123
YNR001C,-1,-1,1,5.71808539170348,4.1781745409499145,262,156,62,208,4752,986.0,198,170
YDR150W,1,1,1,5.7160408147973225,4.761036210423583,263,1737,659,784,41,3052.0,322,210
YDL048C,0,-1,1,5.712620963593443,5.821774891722848,264,665,1144,1720,6037,4063.0,2894,1273
YIL043C,0,-1,1,5.706069608291466,5.635853138998038,265,4691,1451,1788,1626,2804.0,1915,1613
YAR002C-A,0,0,1,5.703370608255535,5.564218633456913,266,4848,683,824,2452,4827.0,2475,1863
YGR260W,0,-1,1,5.697827227101355,5.828047003461041,267,4599,1641,989,3867,1616.0,2297,2906
YKL096W,0,-1,-1,5.6960067695486325,5.531491280168635,268,2415,1178,1619,3977,2818.0,1830,1885
YJL034W,-1,-1,-1,5.6911463256099974,6.251590461708861,269,2942,781,613,1922,3682.0,1109,749
YGR158C,-1,-1,-1,5.688883488562829,4.086159185645925,270,4350,5050,4785,649,2732.0,4668,4875
YML123C,-1,-1,-1,5.6861394444804,5.707680337047452,271,4747,1814,2190,2441,4561.0,5491,5114
YPR118W,0,0,-1,5.684316412952846,4.630597311477867,272,4962,5071,4789,1029,2748.0,2455,3349
YAL061W,0,0,-1,5.676498070225387,5.453848544145604,273,1308,4255,4443,5034,4016.0,5695,5608
YOR355W,-1,-1,1,5.676041893036422,4.641337449641672,274,4084,5129,4742,2392,2687.0,4895,4209
YBL099W,-1,-1,1,5.666986439934747,6.499495652693363,275,1270,237,170,5026,661.0,552,367
YBR185C,1,1,1,5.666200727402807,4.678726144111981,276,130,25,20,16,19.0,36,82
YPL165C,0,0,-1,5.664725895413382,5.1281848357161754,277,828,1586,2118,5382,5229.0,3381,1725
YBL040C,0,0,-1,5.6620885801172545,5.454403472948154,278,5172,879,1194,1351,1070.0,1784,2405
YPR100W,-1,1,1,5.660693822328201,4.347194429732038,279,144,21,142,5425,83.0,171,146
YPL230W,-1,-1,-1,5.660205076376121,5.070240326582706,280,2928,1372,1749,4604,4099.0,4828,3289
YOL047C,0,-1,-1,5.658708212439885,5.134712298944621,281,1111,982,1365,5466,5355.0,3631,3560
YFR024C-A,-1,-1,1,5.657746034824919,5.712477372619306,282,2488,941,816,317,1852.0,2082,1040
YGR065C,-1,-1,-1,5.657645088826824,5.977908414939397,283,1542,3481,3470,2169,2503.0,4896,4220
YOR237W,-1,-1,-1,5.647777994235833,5.221746597110432,284,5262,3587,2248,3669,5540.0,3037,2944
YOR187W,-1,-1,1,5.6474684880165285,4.5814578325108775,285,154,13,14,5508,21.0,79,252
YDL112W,-1,-1,-1,5.6465235597002295,3.713859909318189,286,4965,3735,2603,1324,3643.0,5084,3986
YNR054C,-1,-1,-1,5.64427645424169,4.17285036899454,287,4762,4639,4527,1497,4760.0,5704,5541
YPR020W,-1,1,1,5.643165357990894,5.611716107030474,288,773,145,145,5561,278.0,433,994
YIL098C,1,1,1,5.642189638878771,3.927404672435057,289,71,2,3,4703,86.0,173,212
YLR380W,-1,-1,1,5.641360726542102,4.8861918311551955,290,3851,1672,1354,4102,1489.0,4686,5048
YHR197W,-1,-1,-1,5.63850217718564,4.02941865452845,291,5414,5078,4966,1225,4624.0,5731,5617
YNL145W,-1,-1,-1,5.629727443089028,5.292834061059477,292,4416,1899,2158,3214,4443.0,5352,5432
YPL266W,-1,-1,-1,5.621350597032529,3.395122139833641,293,1805,780,1958,372,4797.0,5512,5670
YML110C,-1,-1,1,5.613083070266748,6.204138439743578,294,2265,151,182,1097,93.0,592,868
YNR007C,-1,1,-1,5.611557923391193,5.123066383341023,295,1991,1414,1946,656,2078.0,2743,1768
YDR221W,-1,0,-1,5.606286772353921,4.8782837662410286,296,3909,1289,1206,2201,1875.0,1067,701
YBR205W,-1,-1,-1,5.605882572378228,5.500769431124876,297,4272,1447,2735,546,1113.0,460,715
YIL019W,-1,-1,-1,5.605658582138444,3.6760818127046972,298,4790,5086,4865,575,5211.0,5749,5694
YMR123W,0,0,-1,5.6044545088487565,4.830956725805764,299,4006,1039,996,1774,3373.0,2362,2190
YDR139C,-1,-1,-1,5.597427682649947,5.031317491809565,300,2831,1512,1973,2272,3355.0,2627,3181
YFR025C,0,0,-1,5.5949879310088235,5.160504465680499,301,3387,2504,1528,3846,370.0,1434,2114
YNR038W,-1,-1,-1,5.5909536654006935,4.023904604221847,302,5577,5197,5209,1714,3855.0,5274,4657
YPR004C,-1,-1,1,5.58911761123977,5.4834401266380235,303,1966,214,196,5210,121.0,402,453
YBR227C,0,1,1,5.582905823599078,4.972398683474445,304,2751,316,274,5337,412.0,559,355
YOR046C,0,0,-1,5.579483445889935,4.390497791678945,305,3243,2476,2885,995,1812.0,5176,5683
YLR435W,-1,-1,-1,5.578797749773471,4.000498979133925,306,4191,4988,5014,816,4391.0,4743,4287
YMR311C,-1,-1,-1,5.573451559232202,4.886930929042909,307,1494,4294,4587,1206,1572.0,3474,5371
YLR340W,-1,-1,-1,5.5696482469221795,3.6896551800303925,308,626,388,323,1180,4818.0,4103,3318
YGR295C,0,-1,-1,5.56915043223047,5.1980081201222905,309,3773,945,1496,4594,2310.0,3442,3934
YJL080C,-1,-1,-1,5.565986145399289,4.801903431913585,310,3984,2146,1426,2183,3422.0,3284,1677
YDR462W,-1,-1,1,5.561773411081936,5.805707068844369,311,827,133,181,5281,157.0,86,95
YDR494W,-1,-1,1,5.556524930778378,4.591974339040684,312,119,608,531,4298,92.0,208,776
YLR368W,1,1,1,5.556233551598594,4.608195522507943,313,2476,859,971,59,1117.0,380,392
YCR089W,-1,-1,-1,5.551884790380558,5.091855957056661,314,4723,2032,1693,3873,5011.0,2145,1565
YNL098C,-1,-1,1,5.5472750542406555,5.355315662892146,315,1082,3982,3896,1040,809.0,1350,3614
YCL050C,0,0,-1,5.54638023977865,5.450777207218649,316,4619,4785,4570,4060,1550.0,1965,2330
YOR085W,-1,-1,-1,5.543871214646779,4.7773408718463815,317,3608,1060,894,618,664.0,2020,2080
YOL082W,-1,-1,-1,5.539880665387222,4.878111769060317,318,1997,579,1019,263,760.0,1940,1704
YDL084W,-1,-1,-1,5.530555074264903,4.650659640244396,319,4188,4342,4442,1360,1840.0,3323,5580
YMR135C,-1,-1,-1,5.528442269492293,4.654799335032964,320,2087,4344,4776,1218,2433.0,4584,3286
YJL012C,-1,-1,-1,5.507614244244055,4.660138329651433,321,4971,2385,2899,3039,4953.0,5603,4963
YDR377W,-1,-1,1,5.504572771980377,5.755680712469688,322,1370,215,188,5132,613.0,581,1037
YOR347C,0,0,1,5.500340756095812,5.5275413236251465,323,1174,1815,1730,1641,1845.0,3260,1709
YER141W,0,0,1,5.495952099026321,3.524355238934221,324,186,147,229,104,381.0,361,239
YDL121C,0,0,-1,5.493817532847741,4.930010377880568,325,3795,957,1171,5732,4010.0,3102,4859
YDL213C,-1,-1,-1,5.486404304398214,4.57940874224079,326,4682,3377,4268,3808,5031.0,5677,5318
YKL100C,0,-1,-1,5.486109244787765,4.910930849746323,327,2065,1241,1086,5718,808.0,2485,3078
YPR052C,-1,-1,-1,5.485932739373452,4.948168771007866,328,3093,4115,4454,2128,1051.0,1872,5575
YAL005C,1,1,-1,5.484886299171847,4.330402541003355,329,752,456,447,5971,3589.0,2256,1497
YBR295W,-1,-1,-1,5.484803501181974,4.984184185239157,330,4300,2064,2124,4009,4800.0,3777,3800
YBR192W,1,1,1,5.484781256425166,5.11297297618058,331,3326,1379,1349,19,523.0,527,1278
YOR168W,-1,-1,1,5.481720128637588,4.074938800867945,332,4254,3243,2850,1249,3101.0,4754,4085
YCR087C-A,0,-1,-1,5.478965168941521,5.816921835095257,333,5264,3772,3252,5851,5586.0,4791,4293
YGR095C,-1,-1,-1,5.47773448632149,4.497527939248688,334,3922,5210,5190,1129,3450.0,4231,4941
YEL017C-A,-1,0,-1,5.476234962483366,5.651812369241149,335,4236,3810,4228,2429,4322.0,5584,5513
YBL050W,-1,-1,-1,5.474902062537428,4.8837891010935826,336,2672,1062,1239,653,400.0,599,784
YDL113C,-1,1,-1,5.474703411142269,4.526378473996435,337,2895,1326,2038,1192,3917.0,5640,5438
YNL009W,-1,-1,1,5.473652268241265,5.263011696301543,338,3171,1227,2306,831,4451.0,5280,3719
YBL030C,-1,-1,1,5.473398993472139,4.437439390305897,339,271,667,844,4945,810.0,1188,1477
YJR101W,-1,-1,1,5.471475528698124,3.985859900968639,340,471,97,276,5072,69.0,71,132
YBR001C,0,0,1,5.469038013837294,4.774787102876933,341,3044,475,419,576,1453.0,1378,733
YHR016C,-1,-1,-1,5.466958746626348,5.27636214117431,342,2705,1186,1188,329,873.0,3412,4437
YJL056C,-1,-1,-1,5.466146949165595,4.8731232123208645,343,3707,4123,4221,3429,4464.0,3737,2644
YIL009W,-1,-1,-1,5.462701099539945,4.398493700296912,344,4470,3774,3501,307,3177.0,5129,4757
YJL183W,-1,-1,-1,5.462253689230559,4.057543527969857,345,4465,2103,1405,491,1127.0,281,304
YGL261C,0,0,-1,5.458751320838928,5.4290832628258725,346,122,1613,1576,5913,4075.0,4455,3826
YGL231C,0,-1,-1,5.457910037326242,5.659334867768443,347,4003,1077,946,4336,1659.0,899,3754
YOR071C,-1,-1,-1,5.452933491703993,5.173002730079079,348,4964,2260,2370,3727,3886.0,4655,4556
YER178W,0,-1,1,5.44853326321362,5.647520463483075,349,3234,184,228,364,1199.0,1289,711
YGL194C,-1,-1,-1,5.4458057163004385,5.06107868299724,350,5311,4920,4833,3465,5066.0,5660,5254
YKL134C,1,1,1,5.4456242895768785,4.606229613995456,351,1573,220,252,6055,1989.0,738,318
YMR110C,0,-1,1,5.444208728249916,5.295632239344385,352,1950,1659,1461,5774,700.0,3252,4921
YOR266W,1,1,1,5.441707229185962,5.600407347237486,353,1622,225,200,9,165.0,1,192
YDR330W,-1,-1,-1,5.437851433625478,5.367991330505069,354,2032,4157,4569,696,2067.0,3116,2144
YOR035C,-1,-1,-1,5.432917349709722,4.39318113658478,355,3665,2797,3333,1386,3200.0,16,24
YBR196C,0,0,1,5.430919085344868,5.827088394552866,356,4928,2831,2536,1287,4089.0,2843,1430
YLL050C,-1,-1,-1,5.429485469164249,5.47411554868372,357,3644,1119,1551,458,2141.0,534,896
YOR163W,0,0,-1,5.429463256618934,5.1990510861222905,358,107,4280,4392,572,455.0,1183,1930
YEL020C,0,-1,-1,5.422675712022953,5.025408266764134,359,2228,2466,1667,4495,1069.0,1719,2325
YAL055W,-1,-1,-1,5.419031859514956,5.067628523681893,360,2158,685,828,1811,2114.0,1777,1644
YKR006C,-1,-1,1,5.418802602562362,4.191124461978646,361,327,106,180,4883,18.0,30,98
YBL091C-A,-1,-1,-1,5.416633090573157,5.370235054438559,362,3993,1917,1775,4494,5576.0,1243,537
YCR065W,-1,1,1,5.416229106173544,4.500653748491871,363,3974,5014,4902,3366,3294.0,5131,4304
YPR005C,-1,-1,-1,5.415665314939921,5.3969574655282235,364,3983,1669,1849,1518,3512.0,3850,3571
YDR021W,-1,-1,-1,5.414202187768001,3.728563588519825,365,5834,5194,5259,2714,4598.0,5528,4909
YDR337W,-1,-1,1,5.411887714962759,4.0313162966022285,366,76,17,10,5156,49.0,126,119
YER126C,-1,-1,-1,5.4105944541578515,3.9253900249410747,367,787,635,1049,543,4895.0,5381,5777
YGR192C,0,-1,1,5.410265593471641,6.365835705661913,368,3315,4788,4637,2314,3990.0,2795,1512
YGR288W,0,-1,-1,5.409396849840345,5.203565668006616,369,4738,1988,2207,4015,5075.0,3421,3549
YNL066W,1,1,-1,5.407682026931626,2.689641915838953,370,3941,335,221,23,3818.0,4212,1857
YDL126C,-1,1,1,5.402967000837454,5.421609016392423,371,2678,4369,4401,1397,1642.0,4718,4946
YNL129W,0,0,-1,5.399740045655988,5.077966815716244,372,1483,1816,1609,467,2587.0,2911,2044
YOR212W,-1,-1,-1,5.39961318836776,4.76112819944434,373,4656,3705,2754,1620,734.0,1601,3616
YDR066C,0,-1,-1,5.399192954251866,4.490793645340141,374,183,2096,2098,5716,2122.0,1174,1868
YOR243C,-1,-1,-1,5.399000739622973,3.2836865507687722,375,1274,2544,4396,193,3848.0,5425,5015
YPR156C,-1,-1,-1,5.397722377034718,5.630749419416539,376,4885,3856,3619,2651,4525.0,3982,1654
YDR304C,-1,-1,-1,5.39559457544795,5.354841828507729,377,3460,929,1396,5735,1392.0,2472,4604
YPL132W,-1,-1,1,5.395217778975378,5.808163684423829,378,1019,1023,864,5709,96.0,2,1611
YPL234C,-1,-1,-1,5.395142373567569,4.652122832522037,379,2824,1185,869,2480,2015.0,1973,1535
YER119C,-1,-1,-1,5.390824481175688,5.257041278623837,380,1731,1104,1331,273,2374.0,1758,1131
YOL136C,0,0,-1,5.386924814767466,4.957689747269736,381,5029,4843,4838,3816,3866.0,5083,4841
YJR141W,0,-1,-1,5.384057879447937,3.9734589593994922,382,1287,2472,2209,2354,3490.0,4154,4447
YMR203W,1,1,1,5.383530298616001,4.14433435643793,383,243,600,849,5511,72.0,141,209
YHR161C,-1,-1,-1,5.378270092481625,5.403634670783302,384,2542,4337,4586,1905,2686.0,3158,2865
YNL169C,-1,1,1,5.3771263150397886,5.127883753211666,385,2314,146,157,1945,422.0,923,974
YER142C,-1,-1,-1,5.376909340570073,4.90141487318895,386,1413,4261,4419,1185,2192.0,2280,3071
YMR259C,0,-1,-1,5.375361137382106,3.9784178224296625,387,936,3505,3175,5680,4471.0,4431,2391
YIL103W,-1,-1,-1,5.374405461848674,3.817190577654246,388,5353,3323,2921,362,3887.0,4524,3284
YAL030W,-1,-1,-1,5.371233692069254,5.39659969979196,389,1727,1486,1280,1073,1282.0,1024,1096
YJR025C,0,0,-1,5.3689877020563195,5.768463912245042,390,3450,5160,4938,3796,2191.0,2977,1956
YBR061C,-1,-1,-1,5.368285209788177,3.847701190662758,391,5604,2632,3187,511,3456.0,778,607
YGL082W,0,0,-1,5.366169367900151,4.705708672502167,392,151,4527,4243,5498,521.0,1517,2116
YOR045W,1,1,1,5.364600613802493,3.71596525486757,393,328,10,6,4596,1803.0,132,66
YPR103W,-1,-1,-1,5.361275818845826,5.6082246450077,394,2401,4253,3977,1778,482.0,1082,4663
YLR136C,-1,-1,-1,5.356879301413804,5.847618959510536,395,4926,5051,4850,3639,4575.0,5373,4580
YBR021W,-1,0,-1,5.353015835235219,4.950155952261201,396,5141,2592,2366,3799,4834.0,3770,3799
YOR027W,-1,1,-1,5.352827069778999,5.47059335845944,397,2056,2049,1494,705,2354.0,1942,1394
YOR242C,-1,-1,-1,5.350951162284006,4.826988008727422,398,4040,2524,2596,3030,3449.0,4350,3969
YGR135W,-1,-1,-1,5.35051175934112,5.054181647554266,399,1582,3634,3892,238,2302.0,1410,1289
YKL150W,-1,-1,1,5.349968045593022,3.5712183233293855,400,112,35,163,5627,344.0,398,379
YLR027C,0,0,-1,5.34891485971605,5.865297949858038,401,2823,1470,1733,1427,2085.0,423,490
YCR003W,-1,-1,1,5.3489058950614785,3.9885512782579484,402,110,40,12,4831,119.0,81,88
YNL061W,-1,-1,-1,5.347371353539164,3.5412573721883076,403,1440,4204,4941,792,4721.0,5517,5556
YDR043C,-1,-1,-1,5.345540455893842,4.862224066314135,404,1218,4162,4363,1103,4402.0,4990,3294
YOR091W,0,-1,-1,5.342738970623402,4.2072096118480395,405,4606,2988,3377,1878,4662.0,5062,3717
YJL037W,0,-1,-1,5.336305010818435,5.2428072658512646,406,1813,2597,1934,4321,4840.0,5783,5644
YNR018W,-1,1,1,5.3333272826885745,5.189267521867875,407,2869,296,264,5446,493.0,451,326
YFR004W,-1,1,1,5.3328423789161405,4.941196672494449,408,2073,4296,4273,686,882.0,2007,3763
YMR319C,-1,-1,-1,5.332263257198348,5.211679175367204,409,4905,3785,4797,4172,4981.0,4461,4187
YDR397C,-1,-1,-1,5.330872510543126,4.827688084039111,410,4846,4762,4759,2446,3603.0,1811,4599
YMR042W,-1,-1,-1,5.326149112762448,4.5733317511559894,411,5246,4659,4557,4094,4160.0,5250,5056
YKL194C,-1,-1,1,5.322070491795769,5.200092738076421,412,739,212,197,4380,35.0,128,225
YDR016C,-1,-1,-1,5.3210978925585035,5.057305180523262,413,2345,582,940,623,1360.0,1857,4239
YJL153C,-1,-1,-1,5.317041090148652,5.83272929853572,414,2252,2036,1532,2367,4629.0,5112,4646
YBR170C,-1,-1,1,5.3154354994882365,4.840603477529784,415,2092,4655,4383,624,1525.0,1059,766
YJR116W,0,0,-1,5.306748897907976,4.767013581629007,416,1035,1801,1306,5567,3268.0,1622,958
YIL070C,-1,-1,1,5.304600047583351,4.1090747347846985,417,364,101,309,4930,656.0,213,357
YBR120C,-1,1,1,5.304258748799741,4.373882428077917,418,97,29,28,5174,316.0,221,235
YPL227C,-1,-1,-1,5.30324532243306,4.070133202049541,419,4083,1013,810,210,2571.0,4565,5374
YER179W,-1,-1,-1,5.30197778571687,5.152941692135379,420,5220,3487,2998,3332,4604.0,4218,2075
YER058W,1,1,1,5.301217810657924,4.121843538004126,421,239,701,524,4562,530.0,346,1440
YER182W,0,0,1,5.300787862367972,5.578805932683779,422,83,253,311,5756,298.0,349,639
YDR375C,1,1,1,5.299227035866526,3.875848734692915,423,216,193,265,4844,149.0,25,87
YGL001C,-1,-1,-1,5.295644098323976,4.686071122133885,424,4497,1231,1098,2665,855.0,734,661
YML009C,-1,-1,1,5.294626355260432,4.741454295634854,425,204,56,48,4841,287.0,138,104
YNL087W,0,-1,-1,5.291089256723484,3.815520137447701,426,4152,4300,3999,5025,4024.0,3401,1678
YIL056W,-1,-1,-1,5.290633377959272,5.178579085622649,427,2976,4394,4740,581,3819.0,5146,4570
YGL040C,-1,0,-1,5.289676326477599,3.862147099632388,428,250,1804,2656,176,67.0,441,2005
YHR117W,0,1,1,5.28961012391987,4.626983676476851,429,2551,257,236,4311,125.0,410,455
YOR142W,-1,-1,1,5.284833337732418,5.521145397253306,430,1118,164,147,4803,248.0,370,257
YJL122W,-1,-1,-1,5.280428692430793,3.347922468188966,431,2642,2791,4469,2070,4669.0,4327,5696
YDR237W,-1,-1,1,5.276147318457415,4.390282951779804,432,291,601,809,6101,70.0,114,775
YOR261C,-1,-1,-1,5.270111588839286,4.81956057351635,433,1955,4077,4480,862,1013.0,1910,4336
YML130C,-1,-1,-1,5.26927912413717,5.198313165880995,434,3047,894,2217,2618,3051.0,1525,957
YOL129W,-1,-1,1,5.269171407479726,4.964048173378431,435,3282,514,585,195,603.0,1700,1802
YML048W,-1,-1,1,5.265991588195641,5.616008981530459,436,1713,748,790,3496,454.0,1324,2288
YFL052W,0,-1,-1,5.2653864882663335,5.5365629413012885,437,2990,1647,1795,4526,5352.0,5765,5529
YOR116C,-1,-1,-1,5.2620545535565855,3.776458531543754,438,3990,4612,4895,1514,3464.0,5595,4979
YDR435C,0,0,-1,5.259581399534991,4.7508214408602605,439,1730,1219,1618,335,2540.0,2556,1620
YKL210W,-1,-1,-1,5.258768016528227,5.317949601702618,440,1780,4704,4444,883,1471.0,3728,3941
YMR033W,-1,-1,-1,5.256888331811942,4.752371509083345,441,3250,1712,1798,1421,1797.0,3396,2085
YIL020C,0,0,-1,5.251885293085061,4.050105817475757,442,5034,5141,4738,149,3877.0,4426,3429
YMR129W,0,-1,1,5.247645993075685,3.7005260051167905,443,1641,4069,4007,774,3173.0,4558,3869
YDR041W,-1,-1,1,5.2462322106083,3.7112455914916023,444,105,39,146,5791,190.0,212,260
YGL206C,-1,-1,-1,5.246199116556944,4.763620452612582,445,3203,2408,2343,1745,2542.0,2076,1420
YOR095C,0,0,-1,5.244989097296835,3.556171164132598,446,1944,2564,3781,278,4482.0,3382,4672
YHR031C,1,1,-1,5.241336418126157,4.0515198860699915,447,1481,2037,3251,7,2703.0,1838,1254
YEL011W,0,0,-1,5.240517831312682,3.940408686372122,448,128,886,3184,1013,3327.0,5547,5484
YGR256W,0,0,-1,5.239743674051262,5.592934448146633,449,2289,926,823,2030,3700.0,4451,2834
YJR024C,0,0,-1,5.237669479168818,4.826290531311283,451,719,3006,1993,5322,2112.0,1593,2671
YNL159C,-1,-1,-1,5.23429218490056,4.625650435822446,452,2174,1520,1474,531,912.0,1437,1385
YBR091C,1,1,1,5.232833431598669,5.280364920782499,453,3317,1129,990,36,2096.0,140,22
YML019W,-1,-1,-1,5.231282774916666,4.332467167156646,454,3948,1802,1569,1214,2090.0,3433,4939
YJL055W,0,0,-1,5.2303461493132355,4.535944557152405,455,92,4250,3880,6052,959.0,1313,1889
YLR172C,-1,-1,-1,5.229081215169615,4.9419982716359705,456,4147,4011,3507,1424,2937.0,2435,2341
YML043C,-1,-1,-1,5.228911910852986,4.10326971549739,457,3546,4513,4373,2256,4245.0,5707,5440
YMR276W,-1,-1,-1,5.22686779855968,5.6117770665265025,458,3248,4464,4461,1719,1846.0,963,647
YIL114C,-1,-1,1,5.224136201207509,5.248561934666432,459,2552,378,220,5355,3358.0,744,297
YKL224C,0,0,-1,5.221376760277206,5.47056493008998,460,1044,3205,2692,5116,3831.0,4256,3968
YMR058W,-1,-1,-1,5.213986747546824,5.617007273657269,461,3236,4092,3821,3807,3778.0,5110,5070
YLR285W,-1,-1,-1,5.213824077280695,4.158943406229011,462,3311,3157,2829,2032,2208.0,2434,1985
YDR046C,-1,-1,1,5.213782831223425,5.5459982244482005,463,2663,1191,2138,4132,3471.0,4367,4454
YOL071W,-1,1,1,5.213417567803474,3.121409929621639,464,115,93,255,4696,206.0,311,320
YHR120W,1,1,1,5.211440611162229,3.7652065543953626,465,5041,434,335,24,3958.0,2446,1294
YJL091C,-1,-1,-1,5.210107972789667,4.290307841957777,466,4097,1329,1053,849,673.0,1019,1076
YLR407W,0,0,-1,5.2077540057504965,3.6179166105147376,467,2911,3904,3534,4685,3292.0,4983,5143
YMR012W,1,1,-1,5.207313866984701,3.116947133009793,468,823,607,715,459,868.0,1962,4215
YDR022C,-1,1,-1,5.202615203971634,4.9015406950932885,469,3206,793,1205,1529,2358.0,1604,1481
YMR298W,-1,-1,-1,5.2018320646114695,5.232339222503989,470,3055,1142,1223,1770,846.0,1634,4527
YHR198C,0,0,1,5.1962035948823315,5.270469700584025,471,88,232,231,5204,90.0,227,207
YER060W,-1,0,-1,5.195913703721797,4.321716722802122,472,4912,3229,3110,5399,4470.0,3663,3793
YFL041W,-1,-1,-1,5.194788299813242,5.003660839109083,473,1886,694,767,2672,1448.0,2995,5235
YAL028W,0,-1,-1,5.191373739413873,5.239016733416304,474,2761,1739,1504,1450,4594.0,4246,4176
YIL099W,-1,0,-1,5.18805424003544,4.564906224848865,475,2413,1422,1957,566,5158.0,3861,2648
YLR066W,0,0,-1,5.187312103183326,5.025181430445085,476,3336,885,802,1057,357.0,988,3902
YOR311C,-1,-1,-1,5.18598271089935,4.560698928759068,477,3467,893,965,5354,1357.0,964,967
YHR112C,0,0,-1,5.184691366499769,5.041351610967825,478,2191,2984,2593,812,2526.0,3798,1855
YOR246C,0,-1,1,5.184635764512116,4.173067643725712,479,3312,1992,2186,5813,1560.0,1913,1872
YGR016W,0,0,-1,5.18361414692359,4.4871333900017545,480,541,1338,1632,5103,4439.0,4472,4273
YJL111W,-1,-1,-1,5.1820477539907674,4.777872607996156,481,2597,1217,1545,247,1121.0,2100,4531
YDL145C,0,0,-1,5.179207483183838,4.185285789545576,482,3793,3250,2472,2879,2106.0,4957,4313
YMR134W,1,1,-1,5.177943761120299,4.764663888845494,483,4634,999,1141,65,2631.0,1880,1541
YPR167C,0,0,-1,5.172782343483257,5.65417557936445,484,2625,1566,2117,3570,3770.0,4875,4401
YGR106C,0,0,-1,5.171264402523726,4.443319078871251,485,4440,936,1092,5761,2282.0,1443,5230
YIL155C,0,0,1,5.169154709149264,4.884364773035616,486,1744,322,384,4538,1570.0,1477,771
YGL012W,-1,-1,-1,5.168685896846348,5.201240470674696,487,4642,1465,1388,1099,1315.0,3687,5132
YJR111C,0,0,1,5.167027950286865,4.724300975259394,488,219,273,249,4268,4184.0,3075,1498
YPR083W,1,1,1,5.166504857693604,4.745574030559156,489,3290,670,629,700,2375.0,2916,3223
YLL012W,-1,-1,-1,5.165530175238312,4.403773914434426,490,4242,2168,2970,3475,4331.0,477,593
YEL063C,-1,-1,1,5.165136526623172,4.671863749139577,491,2341,2508,3932,1637,2956.0,5567,5698
YHL004W,-1,-1,1,5.164283138816942,3.772254892561882,492,312,132,306,5499,73.0,34,69
YKL124W,-1,-1,-1,5.1642777468719165,4.467212592143949,493,3432,1661,1850,2863,3812.0,4495,2835
YDL054C,0,0,-1,5.1602724240925495,5.428254689760648,494,3096,492,626,2813,2256.0,3595,4319
YNL252C,-1,-1,1,5.157537955366923,3.873487818686419,495,116,76,45,5801,51.0,124,134
YCR069W,-1,-1,-1,5.154491755062948,5.322541291657623,496,2105,1147,2062,6096,1906.0,3305,4253
YGL048C,-1,-1,-1,5.154188485559589,5.2531016195971985,497,1952,3604,3952,935,869.0,1175,5201
