Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,ST Diff,SPELL Diff,MEFIT Diff,bioPIXIE Diff
YJR045C,1,1,3.0547141627503374,2.059599183016846,234,5888,221.0,206,576,-5654,13.0,28,-342
YBR035C,-1,-1,3.0535931547958692,2.0250512160890457,235,925,985.0,2483,2739,-690,-750.0,-2248,-2504
YPR015C,0,-1,3.0480750025567893,2.525709950177782,236,5146,5083.0,3190,3238,-4910,-4847.0,-2954,-3002
YPL222W,0,-1,3.042913826149024,2.034755353038534,237,4514,2689.0,1348,917,-4277,-2452.0,-1111,-680
YMR003W,0,-1,3.042707640387698,2.2201283294048655,238,5479,825.0,139,63,-5241,-587.0,99,175
YER058W,1,1,3.0426441036655523,1.9653416441685554,239,4562,530.0,346,1440,-4323,-291.0,-107,-1201
YDR031W,-1,-1,3.0420060939194555,1.7468080502702006,240,5742,379.0,1445,4983,-5502,-139.0,-1205,-4743
YKL085W,-1,-1,3.0417392880259873,2.091140060219755,241,1160,438.0,634,574,-919,-197.0,-393,-333
YDR231C,1,1,3.036314101209362,1.4986342976109195,242,5126,541.0,724,559,-4884,-299.0,-482,-317
YMR203W,1,1,3.0355246440914576,1.990817651087199,243,5511,72.0,141,209,-5268,171.0,102,34
YGR131W,0,-1,3.0346899196773234,3.010924915459224,244,5928,5051.0,2923,2932,-5684,-4807.0,-2679,-2688
YNR076W,0,-1,3.0232586307439977,2.5375429807339427,245,5364,4341.0,4715,4368,-5119,-4096.0,-4470,-4123
YMR325W,0,-1,3.022468697703527,2.725735371097277,246,6079,5103.0,5345,4901,-5833,-4857.0,-5099,-4655
YIL136W,-1,-1,3.0217512487294433,1.8972745376337095,247,4659,3129.0,1779,1495,-4412,-2882.0,-1532,-1248
YDR183W,0,-1,3.019209419360418,2.433952008745866,248,3009,1979.0,3331,3539,-2761,-1731.0,-3083,-3291
YNL081C,-1,-1,3.0183917067632704,1.7462317141197161,249,4398,23.0,83,117,-4149,226.0,166,132
YGL040C,-1,-1,3.0180385773053424,2.1340705997288665,250,176,67.0,441,2005,74,183.0,-191,-1755
YKL214C,0,-1,3.0146152601984446,2.0965758196035056,251,3049,895.0,1126,2420,-2798,-644.0,-875,-2169
YDR295C,0,-1,3.0130147979578035,2.278452445432211,252,3205,4563.0,4437,4079,-2953,-4311.0,-4185,-3827
YHR209W,-1,-1,3.012097856955614,2.0102968415384495,253,6084,4233.0,2935,1666,-5831,-3980.0,-2682,-1413
YIL157C,1,1,3.007696792840244,2.0707459088228832,254,5775,79.0,169,149,-5521,175.0,85,105
YCR036W,-1,-1,3.004518006197707,2.108232105552815,255,360,459.0,1419,2218,-105,-204.0,-1164,-1963
YLR203C,-1,1,3.0028324369898813,1.9862595434344106,256,5419,32.0,177,287,-5163,224.0,79,-31
YBR037C,-1,1,3.0020669971754446,1.9383496616208438,257,5288,95.0,197,227,-5031,162.0,60,30
YJL084C,0,-1,3.000064505699152,2.20282539591432,258,4761,2384.0,4563,4116,-4503,-2126.0,-4305,-3858
YGL228W,0,-1,2.995887728798354,2.190814356792412,259,5578,1180.0,2586,3648,-5319,-921.0,-2327,-3389
YPR149W,-1,-1,2.994840025321809,1.7838711022125335,260,622,3053.0,4664,4808,-362,-2793.0,-4404,-4548
YIR024C,0,1,2.992853885906899,2.094343588330256,261,4667,1276.0,392,374,-4406,-1015.0,-131,-113
YIL176C,0,-1,2.9926310551023767,2.9280667720585454,262,4777,4761.0,3815,3803,-4515,-4499.0,-3553,-3541
YDR032C,-1,-1,2.9924061219849274,2.291757314867936,263,4527,2165.0,3930,2389,-4264,-1902.0,-3667,-2126
YCL056C,0,-1,2.982905135986334,2.173425098177632,264,5148,1980.0,1023,1058,-4884,-1716.0,-759,-794
YGL252C,0,-1,2.981828421265065,2.401102179699497,265,965,219.0,372,760,-700,46.0,-107,-495
YBL107C,0,-1,2.979421107511142,2.200236602454865,266,5901,501.0,157,630,-5635,-235.0,109,-364
YKL128C,0,-1,2.966419250196861,2.427032078525507,267,5336,2487.0,2144,2124,-5069,-2220.0,-1877,-1857
YDL202W,-1,-1,2.9631453347420265,1.6821806337287477,268,5339,22.0,122,231,-5071,246.0,146,37
YFR022W,0,-1,2.9591050943928563,2.527149703554324,269,5221,4684.0,3364,3540,-4952,-4415.0,-3095,-3271
YEL039C,-1,-1,2.9589170584020144,2.0984656940732864,270,4856,3754.0,449,528,-4586,-3484.0,-179,-258
YBL030C,-1,-1,2.9558369508403506,1.9085099207252605,271,4945,810.0,1188,1477,-4674,-539.0,-917,-1206
YLL007C,0,1,2.9557397482013275,2.263384605802188,272,5811,2706.0,1796,1419,-5539,-2434.0,-1524,-1147
YGL263W,0,-1,2.955183808563534,2.6490074377888013,273,5880,5428.0,3285,2604,-5607,-5155.0,-3012,-2331
YDR358W,-1,-1,2.9503362276953853,1.702985104421097,274,147,2557.0,1850,2176,127,-2283.0,-1576,-1902
YOR281C,0,-1,2.9417589087329223,2.0965220319199895,275,620,1252.0,266,251,-345,-977.0,9,24
YGR201C,0,-1,2.9415847822399197,2.5284332451510614,276,5553,3878.0,4313,2665,-5277,-3602.0,-4037,-2389
YPL215W,1,1,2.941346737215976,1.6987305619737068,277,5050,65.0,168,220,-4773,212.0,109,57
YGR231C,1,1,2.940041549905332,1.7831005840582927,278,5278,17.0,13,42,-5000,261.0,265,236
YER026C,-1,-1,2.9394328235286085,1.9412568786130386,279,114,382.0,800,2164,165,-103.0,-521,-1885
YKL148C,-1,-1,2.9391572672405286,1.750040058893756,280,5544,684.0,414,714,-5264,-404.0,-134,-434
YCL034W,-1,-1,2.9387422017641587,1.8032963777528082,281,342,743.0,1890,2329,-61,-462.0,-1609,-2048
YDL182W,0,-1,2.934226649383942,2.493810828123591,282,3818,4889.0,4004,3879,-3536,-4607.0,-3722,-3597
YKL003C,-1,-1,2.9322249944695455,1.7683281267733093,283,5744,176.0,67,218,-5461,107.0,216,65
YPR115W,0,-1,2.931419394419579,2.124696586975187,284,5964,1634.0,3573,2627,-5680,-1350.0,-3289,-2343
YDR458C,0,-1,2.929515852375391,2.1204640355969007,285,5313,1494.0,2237,3343,-5028,-1209.0,-1952,-3058
YCR007C,0,-1,2.927182562169647,2.477663872103206,286,5731,4913.0,3224,3375,-5445,-4627.0,-2938,-3089
YGL161C,-1,-1,2.9253715744275532,1.9817754501242546,287,587,692.0,2151,3739,-300,-405.0,-1864,-3452
YCR071C,-1,-1,2.924709676268572,2.0421827625282596,288,5310,342.0,252,249,-5022,-54.0,36,39
YML120C,-1,-1,2.921789573048225,1.7300613938967013,289,5757,503.0,816,575,-5468,-214.0,-527,-286
YOR023C,0,-1,2.920381267605249,2.0165048966668815,290,752,804.0,1385,1173,-462,-514.0,-1095,-883
YDR237W,-1,-1,2.9187544505753205,2.079378459784223,291,6101,70.0,114,775,-5810,221.0,177,-484
YNL214W,-1,-1,2.9173373431859617,2.0540222319556185,292,544,1543.0,1073,3486,-252,-1251.0,-781,-3194
YJR121W,-1,-1,2.9171265725960986,1.6771270211156044,293,4623,279.0,499,439,-4330,14.0,-206,-146
YIL003W,0,-1,2.9122147239120064,2.7668773824577033,294,2612,4304.0,2224,1598,-2318,-4010.0,-1930,-1304
YGR270W,0,-1,2.912180828789394,2.2235475810818777,295,2534,1352.0,1781,1717,-2239,-1057.0,-1486,-1422
YFL036W,1,1,2.9111395851223767,2.0891601855435082,296,10,697.0,260,671,286,-401.0,36,-375
YGR042W,0,-1,2.911056562053586,2.0514571349528046,297,1972,3086.0,3108,2146,-1675,-2789.0,-2811,-1849
YDR175C,-1,-1,2.9093282882815705,1.6983634856130396,298,4797,57.0,130,126,-4499,241.0,168,172
YKL141W,-1,1,2.9042763900747914,1.5758608091745476,299,609,191.0,548,1274,-310,108.0,-249,-975
YBR108W,0,-1,2.9010286259124736,2.285365524635886,300,4647,3034.0,303,653,-4347,-2734.0,-3,-353
YOR152C,0,-1,2.90097256294803,1.7998591027271156,301,5763,3666.0,5170,4893,-5462,-3365.0,-4869,-4592
YDL183C,0,-1,2.9006474047765405,2.2396246805467013,302,5654,3120.0,3340,3659,-5352,-2818.0,-3038,-3357
YDR511W,-1,1,2.8896345671065555,1.619193893016157,304,115,452.0,434,708,189,-148.0,-130,-404
YKL016C,-1,-1,2.8885825362034185,1.7835920109958765,305,4866,178.0,351,501,-4561,127.0,-46,-196
YDR539W,0,-1,2.8842554114045136,2.4675265018076615,306,5900,1306.0,3492,4440,-5594,-1000.0,-3186,-4134
YLL001W,1,1,2.884036520819464,1.780692507524616,307,390,227.0,53,13,-83,80.0,254,294
YLR173W,0,-1,2.8811741070208434,2.0629182233156977,308,5193,4144.0,5658,5415,-4885,-3836.0,-5350,-5107
YNL333W,0,-1,2.880426826647031,2.4062748594222887,309,1896,1152.0,2464,4246,-1587,-843.0,-2155,-3937
YOR223W,0,-1,2.880219730476062,2.21985959356725,310,5708,3283.0,3993,3576,-5398,-2973.0,-3683,-3266
YLR251W,-1,-1,2.8794557293375096,1.9120765209345334,311,800,2895.0,4756,3998,-489,-2584.0,-4445,-3687
YHL004W,-1,-1,2.8788050991890137,1.8788342210830928,312,5499,73.0,34,69,-5187,239.0,278,243
YLR304C,1,1,2.8776777033320444,2.0793366278821788,313,54,405.0,732,1084,259,-92.0,-419,-771
YNL305C,-1,-1,2.8762020114474667,1.7280292732731912,314,4384,1745.0,4062,3482,-4070,-1431.0,-3748,-3168
YFR043C,0,-1,2.8755184142978605,2.1558251906176182,315,5197,1738.0,2551,3917,-4882,-1423.0,-2236,-3602
YNL249C,0,-1,2.874726215633982,2.2751078998464855,316,4663,2838.0,3461,3255,-4347,-2522.0,-3145,-2939
YNL005C,-1,1,2.8732397678547987,1.7846301689533155,317,5574,36.0,77,118,-5257,281.0,240,199
YGL010W,-1,-1,2.8730102597685634,1.9022314394235187,318,5678,2449.0,2882,3355,-5360,-2131.0,-2564,-3037
YLL025W,0,-1,2.872267968461899,2.5398961023986084,319,6000,4274.0,4272,3587,-5681,-3955.0,-3953,-3268
YGR165W,-1,-1,2.868884842285139,1.937030548811533,320,5469,34.0,40,94,-5149,286.0,280,226
YGR181W,1,1,2.8682073583146055,1.961703774057255,321,8,443.0,42,47,313,-122.0,279,274
YJR086W,-1,-1,2.8653392085058247,1.74272195177081,322,747,1059.0,1689,2187,-425,-737.0,-1367,-1865
YJR113C,-1,-1,2.8618946128976557,1.7546530362101767,323,5345,288.0,175,114,-5022,35.0,148,209
YHR002W,-1,-1,2.8586055076943184,1.7348136958465148,324,533,1273.0,1636,1869,-209,-949.0,-1312,-1545
YOR215C,-1,-1,2.858581775297483,1.4192193311985557,325,4473,640.0,549,370,-4148,-315.0,-224,-45
YDR529C,1,1,2.8581992177192324,1.8491546445787512,326,4427,1729.0,1267,936,-4101,-1403.0,-941,-610
YKR006C,-1,-1,2.850683560182235,1.9708917834175232,327,4883,18.0,30,98,-4556,309.0,297,229
YOR045W,1,1,2.8504640428784365,1.8684098740186745,328,4596,1803.0,132,66,-4268,-1475.0,196,262
YPL078C,-1,-1,2.8425301833602488,1.7149994311059773,329,4559,89.0,258,461,-4230,240.0,71,-132
YNL121C,1,1,2.839614603779987,1.5597697478260857,330,29,26.0,10,76,301,304.0,320,254
YBR146W,-1,-1,2.837016173733209,1.804234838009038,331,6057,33.0,207,790,-5726,298.0,124,-459
YPR013C,0,-1,2.834420505398048,2.474617501765717,332,5226,3286.0,5323,5010,-4894,-2954.0,-4991,-4678
YJR136C,0,-1,2.830904180128239,2.221759102832141,333,2384,1735.0,2389,2036,-2051,-1402.0,-2056,-1703
YJL049W,0,-1,2.83089122318936,2.169373370853735,334,5539,3868.0,4809,5272,-5205,-3534.0,-4475,-4938
YAR020C,0,-1,2.827866780387606,2.579687706550772,335,4404,4764.0,3458,2798,-4069,-4429.0,-3123,-2463
YGL247W,0,-1,2.8248143037167672,2.190598261537538,336,2842,3536.0,3278,4345,-2506,-3200.0,-2942,-4009
YHR192W,0,-1,2.824260303494102,1.981480815376422,337,6086,568.0,1325,2112,-5749,-231.0,-988,-1775
YMR173W,-1,-1,2.818921621063512,2.170607880336425,338,960,4095.0,5051,2415,-622,-3757.0,-4713,-2077
YFL017C,0,-1,2.8187691916427218,1.9757593265954347,339,1220,1114.0,1495,2890,-881,-775.0,-1156,-2551
YFL020C,0,-1,2.809710869900213,2.3775673211341677,340,4987,4521.0,3478,3667,-4647,-4181.0,-3138,-3327
YGL104C,-1,-1,2.8048388490419907,2.1069319359291354,341,693,2066.0,3968,4674,-352,-1725.0,-3627,-4333
YDL116W,0,-1,2.8043835769424184,2.327946016061994,342,1932,1737.0,3744,3446,-1590,-1395.0,-3402,-3104
YNL274C,-1,-1,2.802180153613319,1.4532079401045297,343,155,1669.0,3686,3940,188,-1326.0,-3343,-3597
YMR279C,0,-1,2.796184423507866,2.219544091445933,344,4260,4819.0,4251,4064,-3916,-4475.0,-3907,-3720
YPR147C,0,-1,2.7957808920321705,1.9179441978622442,345,5285,263.0,918,2010,-4940,82.0,-573,-1665
YDR204W,-1,-1,2.794356198011044,1.82988567122357,346,311,878.0,1392,820,35,-532.0,-1046,-474
YGL140C,0,-1,2.7939213845142707,2.2660851254659153,347,4597,2782.0,3752,3796,-4250,-2435.0,-3405,-3449
YJL102W,-1,1,2.793842686641359,1.5114625261666585,348,235,335.0,545,495,113,13.0,-197,-147
YDR533C,-1,-1,2.7932955006996316,1.4978186153304092,349,4422,3381.0,5109,5389,-4073,-3032.0,-4760,-5040
YDR296W,1,1,2.790559550780736,1.5209383593362233,350,382,85.0,172,204,-32,265.0,178,146
YGR062C,1,1,2.7905560819331763,1.9146262329891628,351,5037,871.0,214,214,-4686,-520.0,137,137
YDR223W,0,-1,2.788278168881546,2.1793924676104517,352,3152,5100.0,3391,3546,-2800,-4748.0,-3039,-3194
YER175C,-1,-1,2.7881438801745455,1.6923372954821758,353,5480,2440.0,4545,3029,-5127,-2087.0,-4192,-2676
YPL199C,0,-1,2.785979430542556,2.1058635335838556,354,4800,2655.0,2770,2757,-4446,-2301.0,-2416,-2403
YKL219W,0,-1,2.78581129255409,2.081536417840029,355,5982,1526.0,2445,2913,-5627,-1171.0,-2090,-2558
YNL037C,-1,-1,2.784916491208676,1.9995434194354882,356,359,224.0,270,123,-3,132.0,86,233
YNL265C,-1,-1,2.78179997758951,1.563613133449736,357,442,909.0,1782,4851,-85,-552.0,-1425,-4494
YKL023W,0,-1,2.7786548048882422,2.0213040955297386,358,5171,3465.0,2804,2241,-4813,-3107.0,-2446,-1883
YKR014C,-1,-1,2.774843392436376,2.0255712819531144,359,371,591.0,2017,3338,-12,-232.0,-1658,-2979
YJR034W,1,1,2.772103452396964,1.7130948294683188,360,4332,557.0,523,1456,-3972,-197.0,-163,-1096
YDR069C,-1,-1,2.7703258758355043,1.4183859283506535,361,274,3397.0,1342,1118,87,-3036.0,-981,-757
YOR131C,-1,-1,2.7701473164701174,1.9315838285182354,362,5139,469.0,1135,2012,-4777,-107.0,-773,-1650
YLR295C,-1,1,2.7699184195099478,1.523497901658759,363,4892,240.0,442,1120,-4529,123.0,-79,-757
YIL070C,-1,-1,2.7674057813037836,2.145069470769128,364,4930,656.0,213,357,-4566,-292.0,151,7
YDL224C,0,-1,2.766863248138103,1.9925258394459027,365,3454,1621.0,4060,4113,-3089,-1256.0,-3695,-3748
YOR093C,0,-1,2.7663266715889203,2.1282294974120965,366,5755,3169.0,3124,1707,-5389,-2803.0,-2758,-1341
YIR037W,-1,-1,2.76577586453118,2.1133909195949228,367,211,1592.0,1562,1434,156,-1225.0,-1195,-1067
YMR188C,-1,-1,2.7654403851640796,1.8771091385141518,368,6002,185.0,127,112,-5634,183.0,241,256
YDR353W,-1,-1,2.7611035977651976,1.9912895996611282,369,2513,1663.0,4518,5625,-2144,-1294.0,-4149,-5256
YPR133W-A,1,1,2.760714221522658,1.839776919104929,370,5955,5547.0,233,73,-5585,-5177.0,137,297
YJR077C,-1,-1,2.7591103832878754,1.810988894605008,371,239,807.0,598,425,132,-436.0,-227,-54
YLR038C,1,1,2.7582090921521543,1.792076517613474,372,4639,587.0,659,1780,-4267,-215.0,-287,-1408
YNL241C,-1,-1,2.7577052387648715,1.78503209903031,373,969,1451.0,2917,1911,-596,-1078.0,-2544,-1538
YIR003W,-1,-1,2.757416579136235,1.7673294268995574,374,5180,566.0,192,68,-4806,-192.0,182,306
YPR184W,-1,-1,2.755609176205304,1.7677400305037163,375,373,4105.0,3566,1622,2,-3730.0,-3191,-1247
YJL057C,-1,-1,2.7540075900311956,1.6480518198037692,376,5899,2972.0,4393,3428,-5523,-2596.0,-4017,-3052
YGR028W,1,1,2.753323290697829,1.447815357733161,377,6071,556.0,310,228,-5694,-179.0,67,149
YLR461W,0,-1,2.7514459848805464,2.4653512460323785,378,5661,4732.0,4063,3958,-5283,-4354.0,-3685,-3580
YPL264C,0,-1,2.7514101503093444,2.339302845076336,379,6029,3270.0,1402,1397,-5650,-2891.0,-1023,-1018
YML030W,-1,1,2.7509600636242566,1.8912159166458529,380,4787,58.0,262,527,-4407,322.0,118,-147
YHR048W,0,-1,2.7501301918134184,2.1114655051512488,381,3647,4810.0,2809,2928,-3266,-4429.0,-2428,-2547
YDL073W,0,-1,2.746276881345018,2.1835725468370977,382,4959,2505.0,5046,4883,-4577,-2123.0,-4664,-4501
YMR089C,1,-1,2.7417504606757337,1.9092049292840272,383,4419,13.0,49,64,-4036,370.0,334,319
YER043C,0,-1,2.7388439734583487,2.072115193209568,384,198,4134.0,4384,4005,186,-3750.0,-4000,-3621
YMR267W,-1,-1,2.738344771151771,1.8716551142541817,385,4609,14.0,35,92,-4224,371.0,350,293
YPR166C,-1,-1,2.7378727625943946,1.5520149012837026,386,4870,220.0,432,1588,-4484,166.0,-46,-1202
YAL060W,-1,-1,2.7362971908697293,1.8455059497686725,387,412,1720.0,2334,1767,-25,-1333.0,-1947,-1380
YKL138C,-1,-1,2.7354141779600862,1.6490314730547528,388,6036,61.0,70,124,-5648,327.0,318,264
YFL028C,0,-1,2.734234836554813,2.2135352141900513,389,3316,1214.0,2829,2863,-2927,-825.0,-2440,-2474
YHR190W,-1,-1,2.7320842122781777,2.0872355456588783,390,1204,847.0,607,595,-814,-457.0,-217,-205
YMR155W,0,-1,2.7319247228076713,1.903969358614885,391,5790,984.0,1438,866,-5399,-593.0,-1047,-475
YML025C,-1,-1,2.7297295844126603,1.7898267537216979,392,4385,489.0,350,415,-3993,-97.0,42,-23
YJR044C,-1,-1,2.729227592131335,1.8247227227890674,393,186,437.0,915,1005,207,-44.0,-522,-612
YOL108C,-1,-1,2.728306842064429,1.8780464001718822,394,888,2415.0,2513,3646,-494,-2021.0,-2119,-3252
YJL137C,-1,-1,2.7265389241434326,1.9420949627279833,395,1664,1678.0,3256,2358,-1269,-1283.0,-2861,-1963
YIL087C,-1,-1,2.7263580246153705,1.7200612857464055,396,5481,1944.0,1431,679,-5085,-1548.0,-1035,-283
YML002W,0,-1,2.72461901319598,2.3122359745446093,397,5387,3384.0,3712,3400,-4990,-2987.0,-3315,-3003
YBR024W,-1,1,2.7236386077244306,1.8788688011315677,398,322,850.0,631,785,76,-452.0,-233,-387
YFL014W,-1,-1,2.7216124218291866,1.8164562459640075,399,3578,4398.0,5269,5627,-3179,-3999.0,-4870,-5228
YLR395C,-1,-1,2.720483821588094,2.0899219785388614,400,2253,738.0,573,995,-1853,-338.0,-173,-595
YLR211C,0,-1,2.7197495690675195,2.1404543908714913,401,4693,4093.0,4623,4281,-4292,-3692.0,-4222,-3880
YIR030C,0,-1,2.718566020013775,2.4083210579876937,402,3404,3842.0,4428,4457,-3002,-3440.0,-4026,-4055
YHR162W,0,-1,2.716292182546845,2.3075407409293978,403,4699,3716.0,2442,1472,-4296,-3313.0,-2039,-1069
YGR102C,0,-1,2.7158959480058296,1.8628100461107124,404,5515,2936.0,2160,1155,-5111,-2532.0,-1756,-751
YNL108C,0,-1,2.715349764702563,2.3155964691518336,405,999,1311.0,1974,1943,-594,-906.0,-1569,-1538
YKL072W,0,-1,2.7153378259279055,2.2201099613182276,406,6027,4138.0,4276,4267,-5621,-3732.0,-3870,-3861
YDL124W,-1,-1,2.7103618254695467,1.6766697707005858,407,422,3727.0,5355,5483,-15,-3320.0,-4948,-5076
YJL180C,1,1,2.708232619269879,1.6117484264540622,408,4372,9.0,174,747,-3964,399.0,234,-339
YIL125W,-1,-1,2.7075615784008344,1.7375804825288688,409,231,981.0,958,564,178,-572.0,-549,-155
YKL067W,-1,-1,2.706867251924412,1.497537273150274,410,135,264.0,841,2882,275,146.0,-431,-2472
YOR065W,-1,-1,2.7056996039377,1.9291711404276304,411,157,392.0,553,446,254,19.0,-142,-35
YML028W,-1,-1,2.7053256846607447,1.8034301010959748,412,139,2353.0,1225,1304,273,-1941.0,-813,-892
YER064C,0,-1,2.705285183326927,1.95865208263475,413,2882,2691.0,2811,3650,-2469,-2278.0,-2398,-3237
YGL053W,-1,-1,2.7043950247193527,1.6792036528615588,414,564,2912.0,3775,2969,-150,-2498.0,-3361,-2555
YDR001C,-1,-1,2.7042276872667723,1.5388261528772693,415,129,3122.0,4174,1882,286,-2707.0,-3759,-1467
YNR045W,-1,-1,2.70310410714435,1.4901712147228132,416,4661,297.0,437,464,-4245,119.0,-21,-48
YGR101W,1,1,2.702549195396686,1.9795677927054371,417,49,215.0,224,157,368,202.0,193,260
YBR039W,-1,-1,2.7021759344253713,1.7215377534179228,418,4720,259.0,355,407,-4302,159.0,63,11
YMR256C,-1,-1,2.697672446241636,1.7914721201603583,419,2490,2187.0,1003,935,-2071,-1768.0,-584,-516
YPR023C,-1,-1,2.6962658572428952,1.5536862402942262,420,229,245.0,1087,4925,191,175.0,-667,-4505
YKR085C,-1,-1,2.6959415499321713,1.572266776769454,421,18,60.0,65,266,403,361.0,356,155
YNL045W,-1,-1,2.6957107496832657,1.801675251746049,422,1003,470.0,1704,2323,-581,-48.0,-1282,-1901
YBR139W,-1,-1,2.695508495196254,1.340327615429896,423,78,1422.0,1667,1357,345,-999.0,-1244,-934
YNL160W,-1,-1,2.6941917547565732,1.4113578606127646,425,308,3567.0,5589,5260,117,-3142.0,-5164,-4835
YNL040W,0,-1,2.6933203881639916,2.1337886570053897,426,5069,1780.0,2290,1835,-4643,-1354.0,-1864,-1409
YFR003C,-1,-1,2.691856533534334,1.492623043767638,427,291,1649.0,2184,3507,136,-1222.0,-1757,-3080
YDR342C,-1,-1,2.6907916382222834,1.9400311774973358,428,1831,3220.0,4328,5598,-1403,-2792.0,-3900,-5170
YBL104C,0,-1,2.6901694752811314,2.328821574493689,429,5418,2262.0,1000,700,-4989,-1833.0,-571,-271
YCL035C,-1,-1,2.686019631671513,1.4673636513700257,430,194,2193.0,4332,5494,236,-1763.0,-3902,-5064
YDL022W,-1,-1,2.685786610145769,1.6745189859176501,431,344,3147.0,4976,4564,87,-2716.0,-4545,-4133
YCR095C,0,-1,2.685122568762588,2.1954462142611044,432,4965,3493.0,4526,2859,-4533,-3061.0,-4094,-2427
YBR025C,0,-1,2.680019411788194,2.3038803560653256,433,5636,3721.0,1918,1474,-5203,-3288.0,-1485,-1041
YHR053C,0,-1,2.679936386834451,2.613483069717638,434,3789,4890.0,4391,4074,-3355,-4456.0,-3957,-3640
YGL187C,-1,-1,2.679600342795877,1.5204217720299227,435,2538,450.0,758,1051,-2103,-15.0,-323,-616
YOR317W,-1,-1,2.677683952794282,1.7342920063293397,436,6019,2291.0,4696,5401,-5583,-1855.0,-4260,-4965
YDR298C,-1,-1,2.6767885524801867,1.5329274680196192,437,6011,154.0,535,1036,-5574,283.0,-98,-599
YGR132C,1,1,2.67558987017074,1.4700591233531963,438,5443,29.0,12,45,-5005,409.0,426,393
YER063W,-1,-1,2.672375684548281,1.540556325815031,439,1459,445.0,1141,2884,-1020,-6.0,-702,-2445
YHR138C,-1,-1,2.6710355034889934,1.7605170388221794,440,222,4140.0,4144,3414,218,-3700.0,-3704,-2974
YMR096W,0,-1,2.670791152742005,2.2385425488520103,441,3119,5134.0,4964,4519,-2678,-4693.0,-4523,-4078
YDR178W,-1,-1,2.6706457586880927,1.3993698880705123,442,91,1092.0,873,633,351,-650.0,-431,-191
YLR422W,0,1,2.6700567167229994,2.127715758650357,443,5818,2795.0,3356,2054,-5375,-2352.0,-2913,-1611
YBL045C,-1,1,2.6696479257620025,1.61627226202227,444,199,286.0,504,424,245,158.0,-60,20
YPR021C,-1,-1,2.667649648860543,1.7730448463810382,445,523,562.0,403,757,-78,-117.0,42,-312
YDL233W,0,-1,2.6664813411182275,1.8175687296835192,446,4948,2555.0,2975,1957,-4502,-2109.0,-2529,-1511
YMR225C,-1,-1,2.6650657293325413,1.8088850378837757,447,4601,205.0,179,177,-4154,242.0,268,270
YLR174W,-1,-1,2.664985519772518,1.6351538287127054,448,604,3881.0,4544,1926,-156,-3433.0,-4096,-1478
YPL166W,0,1,2.660107732867588,1.7633890973702848,449,2954,4742.0,3137,2147,-2505,-4293.0,-2688,-1698
YFR039C,0,-1,2.6599622895706916,2.0964146291794545,450,5682,1548.0,2420,3075,-5232,-1098.0,-1970,-2625
YKR017C,0,-1,2.6588462092830034,1.8465187089058719,451,5334,3523.0,3715,3258,-4883,-3072.0,-3264,-2807
YDR185C,0,1,2.656458679252042,2.2986044439986,452,5411,4792.0,1852,1014,-4959,-4340.0,-1400,-562
YKL193C,-1,-1,2.6561372032957875,1.5805753986917987,453,408,707.0,1920,2895,45,-254.0,-1467,-2442
YJL164C,-1,-1,2.6549435243746657,1.7096873972929465,454,96,1928.0,5365,5628,358,-1474.0,-4911,-5174
YFL027C,0,-1,2.652846182930746,2.12411408779312,455,2434,3390.0,2834,2003,-1979,-2935.0,-2379,-1548
YDL020C,-1,-1,2.6526200407279465,1.5987536272836134,456,462,2554.0,3530,4318,-6,-2098.0,-3074,-3862
YBR251W,-1,-1,2.649948588120723,1.3821494979736262,457,5991,63.0,76,154,-5534,394.0,381,303
YFR014C,-1,-1,2.649629208142172,1.7113593667047016,458,823,975.0,3054,4833,-365,-517.0,-2596,-4375
YKL145W,-1,-1,2.6495357591234994,2.009939907514959,459,490,252.0,1422,5338,-31,207.0,-963,-4879
YDR405W,-1,-1,2.645857295411789,1.8554409589615903,460,5554,784.0,216,174,-5094,-324.0,244,286
